comp,season,matchid,minute,team.id,team.name,playerOut.id,playerOut.name,playerIn.id,playerIn.name
CL,2017,200112,76,1871,BSC Young Boys,16264,Loris Benito,16276,Jordan Lotomba
CL,2017,200112,81,842,FK Dynamo Kyiv,16184,Derlis González,16173,Viktor Tsyhankov
CL,2017,200112,90,842,FK Dynamo Kyiv,16169,Denys Harmash,16171,Vitalii Buyalskyi
CL,2017,200128,58,1893,HNK Rijeka,15162,Heber,15169,Mate Maleš
CL,2017,200128,72,1877,FC Red Bull Salzburg,3354,Hwang Heechan,15106,Fredrik Gulbrandsen
CL,2017,200128,72,1893,HNK Rijeka,16584,Zoran Kvržić,15160,Leonard Zhuta
CL,2017,200128,77,1877,FC Red Bull Salzburg,15102,Reinhold Yabo,15107,Marc Rzatkowski
CL,2017,200128,87,1893,HNK Rijeka,3481,Mario Gavranović,16591,Matej Jelić
CL,2017,200128,90,1877,FC Red Bull Salzburg,15101,Munas Dabbur,15109,Hannes Wolf
CL,2017,200124,71,1891,Hapoel Be'er Sheva FC,15300,Maor Melikson,15319,Michael Ohana
CL,2017,200124,77,1901,PFK Ludogorets 1945 Razgrad,15461,Claudiu Keșerü,15463,Virgil Misidjan
CL,2017,200124,86,1891,Hapoel Be'er Sheva FC,15320,Mohammad Ghadir,16547,Dor Elo
CL,2017,200124,90,1891,Hapoel Be'er Sheva FC,15297,Mahran Radi,15318,Vladimir Broun
CL,2017,200122,46,708,FC Viitorul Constanţa,36662,Ovidiu Herea,16018,Dani López
CL,2017,200122,46,708,FC Viitorul Constanţa,36668,Marius Constantin,16024,Ionuț Vînă
CL,2017,200122,66,708,FC Viitorul Constanţa,36665,Aurelian Chițu,16409,Florinel Coman
CL,2017,200122,72,752,APOEL FC,15230,Lorenzo Ebecilio,15249,Vander
CL,2017,200122,85,752,APOEL FC,15232,Vinícius,15231,Kostakis Artymatas
CL,2017,200126,75,734,NK Maribor,15380,Valon Ahmedi,43837,Damjan Bohar
CL,2017,200126,79,734,NK Maribor,15394,Jasmin Mešanović,15377,Luka Zahovič
CL,2017,200126,79,1907,FH Hafnarfjörður,15587,Þórarinn Valdimarsson,15598,Robbie Crawford
CL,2017,200126,90,734,NK Maribor,15382,Blaž Vrhovec,15396,Aleks Pihler
CL,2017,200126,90,1907,FH Hafnarfjörður,15586,Steven Lennon,15596,Atli Björnsson
CL,2017,200110,68,678,AFC Ajax,7561,Justin Kluivert,7571,David Neres
CL,2017,200110,71,522,OGC Nice,8445,Mario Balotelli,8443,Alassane Pléa
CL,2017,200110,73,678,AFC Ajax,3458,Lasse Schöne,7559,Frenkie de Jong
CL,2017,200110,77,522,OGC Nice,3606,Bassem Srarfi,8432,Vincent Marcel
CL,2017,200110,87,522,OGC Nice,8439,Pierre Lees Melou,1999,Dalbert Henrique
CL,2017,200136,63,732,Celtic FC,15717,Jules Ntcham,15616,Jonny Hayes
CL,2017,200136,65,889,Rosenborg BK,15553,Tore Reginiussen,9292,Johan Bjørdal
CL,2017,200136,79,889,Rosenborg BK,15570,Milan Jevtović,15674,Elbasan Rashani
CL,2017,200136,80,889,Rosenborg BK,15568,Yann-Erik de Lanlay,15554,Matthías Vilhjálmsson
CL,2017,200136,81,732,Celtic FC,15611,James Forrest,5366,Kundai Benyu
CL,2017,200116,59,851,Club Brugge KV,4143,Laurens De Bock,8872,Ahmed Touba
CL,2017,200116,62,851,Club Brugge KV,8894,Emmanuel Dennis,3735,José Izquierdo
CL,2017,200116,75,851,Club Brugge KV,8880,Lior Refaelov,8888,Hans Vanaken
CL,2017,200116,76,1897,Medipol Başakşehir FK,16653,Emre Belözoğlu,16657,Gökhan İnler
CL,2017,200116,82,1897,Medipol Başakşehir FK,16650,Edin Višća,16659,Tunay Torun
CL,2017,200116,89,1897,Medipol Başakşehir FK,16656,Eljero Elia,16654,Stefano Napoleoni
CL,2017,200131,31,611,Qarabağ Ağdam FK,15058,Maksim Medvedev,15077,Jakub Rzeźniczak
CL,2017,200131,60,611,Qarabağ Ağdam FK,15065,Mahir Emreli,15063,Əfran İsmayılov
CL,2017,200131,61,1880,FC Sheriff Tiraspol,15275,Jeremy de Nooijer,15270,Stefan Mugoša
CL,2017,200131,85,1880,FC Sheriff Tiraspol,15269,Josip Brezovec,15748,Benjamin Balima
CL,2017,200131,89,611,Qarabağ Ağdam FK,15064,Dino Ndlovu,15082,Ağabala Ramazanov
CL,2017,200115,69,1900,PFC CSKA Moskva,8835,Fedor Chalov,15807,Aaron Olanare
CL,2017,200115,71,1899,PAE AEK,15802,Marko Livaja,15799,Lazaros Christodoulopoulos
CL,2017,200115,73,1900,PFC CSKA Moskva,3676,Alan Dzagoev,15810,Bibras Natcho
CL,2017,200115,78,1899,PAE AEK,15815,Viktor Klonaridis,16677,Giorgos Giakoumakis
CL,2017,200115,79,1899,PAE AEK,15806,André Simões,15818,Kostas Galanopoulos
CL,2017,200115,82,1900,PFC CSKA Moskva,3683,Aleksandr Golovin,15808,Georgi Milanov
CL,2017,200121,46,748,FK BATE Borisov,15412,Dzyanis Palyakow,15423,Maksim Valadzko
CL,2017,200121,46,748,FK BATE Borisov,15412,Dzyanis Palyakow,15423,Maksim Valadzko
CL,2017,200121,60,930,SK Slavia Praha,15729,Mick van Buren,16215,Jaromír Zmrhal
CL,2017,200121,70,930,SK Slavia Praha,15727,Danny,15738,Dušan Švento
CL,2017,200121,75,748,FK BATE Borisov,15640,Alyaksandr Valadzko,15642,Valerian Gvilia
CL,2017,200121,87,930,SK Slavia Praha,15728,Josef Hušbauer,15742,Tomáš Souček
CL,2017,200121,88,748,FK BATE Borisov,15413,Mikhail Hardzeichuk,15426,Jasse Tuominen
CL,2017,200123,55,752,APOEL FC,15245,Efstathios Aloneftis,15230,Lorenzo Ebecilio
CL,2017,200123,81,752,APOEL FC,16114,Carlão,15233,Giorgios Merkis
CL,2017,200123,82,708,FC Viitorul Constanţa,16401,Dragoș Nedelcu,16010,Sebastian Mladen
CL,2017,200123,83,708,FC Viitorul Constanţa,16016,Alexandru Cicâldău,36662,Ovidiu Herea
CL,2017,200123,88,752,APOEL FC,15249,Vander,16117,Giorgos Efrem
CL,2017,200123,96,708,FC Viitorul Constanţa,16409,Florinel Coman,37564,Eric
CL,2017,200117,46,851,Club Brugge KV,8880,Lior Refaelov,8888,Hans Vanaken
CL,2017,200117,56,851,Club Brugge KV,8894,Emmanuel Dennis,8889,Abdoulay Diaby
CL,2017,200117,71,1897,Medipol Başakşehir FK,16652,Márcio Mossoró,16657,Gökhan İnler
CL,2017,200117,72,851,Club Brugge KV,8872,Ahmed Touba,3735,José Izquierdo
CL,2017,200117,78,1897,Medipol Başakşehir FK,16656,Eljero Elia,16658,Kerim Frei
CL,2017,200117,88,1897,Medipol Başakşehir FK,16650,Edin Višća,16654,Stefano Napoleoni
CL,2017,200135,46,1889,FK Vardar Skopje,15360,Damir Kojašević,15364,Vladica Brdarovski
CL,2017,200135,76,1889,FK Vardar Skopje,15341,Hovhannes Hambardzumyan,15362,Dejan Blazhevski
CL,2017,200135,78,1876,FC København,15534,Federico Santander,15532,Uroš Matič
CL,2017,200135,82,1876,FC København,15515,Youssef Toutouh,23966,Danny Amankwaa
CL,2017,200135,82,1889,FK Vardar Skopje,15343,Stefan Spirovski,43852,Jaba Jighauri
CL,2017,200135,83,1876,FC København,15518,Andrija Pavlović,15516,Pieros Sotiriou
CL,2017,200109,46,1883,FCSB,15781,Dennis Man,15760,Ionuţ Larie
CL,2017,200109,62,1881,FC Viktoria Plzeň,15769,Milan Petržela,15785,Martin Zeman
CL,2017,200109,63,1881,FC Viktoria Plzeň,15773,Diego Živulić,15787,Tomáš Hořava
CL,2017,200109,73,1883,FCSB,15779,Ovidiu Popescu,15777,Vlad Achim
CL,2017,200109,77,1881,FC Viktoria Plzeň,15768,Daniel Kolář,15786,Marek Bakoš
CL,2017,200109,83,1883,FCSB,15762,Florin Tănase,15775,Harlem-Eddy Gnohéré
CL,2017,200113,70,842,FK Dynamo Kyiv,16175,Volodymyr Shepeliev,16174,Mykyta Korzun
CL,2017,200113,74,1871,BSC Young Boys,16281,Christian Fassnacht,16273,Miralem Sulejmani
CL,2017,200113,75,1871,BSC Young Boys,16280,Roger Assalé,16282,Jean-Pierre Nsamé
CL,2017,200113,84,842,FK Dynamo Kyiv,16169,Denys Harmash,16171,Vitalii Buyalskyi
CL,2017,200113,85,1871,BSC Young Boys,16275,Djibril Sow,16276,Jordan Lotomba
CL,2017,200113,90,842,FK Dynamo Kyiv,16184,Derlis González,29131,Artem Kravets
CL,2017,200125,59,1891,Hapoel Be'er Sheva FC,15299,Dan Einbinder,15319,Michael Ohana
CL,2017,200125,68,1891,Hapoel Be'er Sheva FC,15300,Maor Melikson,15322,Loai Taha
CL,2017,200125,71,1901,PFK Ludogorets 1945 Razgrad,15448,Anicet Andrianantenaina,15463,Virgil Misidjan
CL,2017,200125,79,1901,PFK Ludogorets 1945 Razgrad,8520,Jonathan Cafú,15465,João Paulo
CL,2017,200125,89,1891,Hapoel Be'er Sheva FC,15320,Mohammad Ghadir,15318,Vladimir Broun
CL,2017,200127,73,1907,FH Hafnarfjörður,15587,Þórarinn Valdimarsson,15598,Robbie Crawford
CL,2017,200127,77,734,NK Maribor,43837,Damjan Bohar,15381,Gregor Bajde
CL,2017,200127,83,734,NK Maribor,15380,Valon Ahmedi,15376,Dino Hotič
CL,2017,200127,90,1907,FH Hafnarfjörður,15594,Bergsveinn Ólafsson,15599,Guðmundur Guðmundsson
CL,2017,200127,90,734,NK Maribor,15382,Blaž Vrhovec,15396,Aleks Pihler
CL,2017,200111,46,522,OGC Nice,3606,Bassem Srarfi,1999,Dalbert Henrique
CL,2017,200111,69,522,OGC Nice,8424,Malang Sarr,8432,Vincent Marcel
CL,2017,200111,79,678,AFC Ajax,7561,Justin Kluivert,7559,Frenkie de Jong
CL,2017,200111,82,678,AFC Ajax,3458,Lasse Schöne,7572,Klaas-Jan Huntelaar
CL,2017,200111,86,678,AFC Ajax,7549,Matthijs de Ligt,7571,David Neres
CL,2017,200119,64,850,FK Partizan Beograd,15839,Seydouba Soumah,15144,Danilo Pantić
CL,2017,200119,70,654,PAE Olympiakos SFP,15841,Kostas Fortounis,15833,Sebá
CL,2017,200119,72,654,PAE Olympiakos SFP,2153,Jagoš Vuković,15838,Saša Zdjelar
CL,2017,200119,79,850,FK Partizan Beograd,15145,Marko Jevtović,15128,Nebojša Kosović
CL,2017,200119,87,654,PAE Olympiakos SFP,15826,Marko Marin,15831,Manolis Siopis
CL,2017,200119,87,850,FK Partizan Beograd,15133,Léandre Tawamba,15143,Saša Ilić
CL,2017,200129,68,1877,FC Red Bull Salzburg,15102,Reinhold Yabo,15704,Amadou Haïdara
CL,2017,200129,74,1893,HNK Rijeka,3481,Mario Gavranović,16591,Matej Jelić
CL,2017,200129,75,1877,FC Red Bull Salzburg,15101,Munas Dabbur,15106,Fredrik Gulbrandsen
CL,2017,200129,81,1877,FC Red Bull Salzburg,15100,Takumi Minamino,15109,Hannes Wolf
CL,2017,200129,88,1893,HNK Rijeka,16584,Zoran Kvržić,15162,Heber
CL,2017,200133,57,1884,Astana FK,15206,Roman Murtazaev,15202,Abzal Beysebekov
CL,2017,200133,58,1105,Legia Warszawa,32955,Armando Sadiku,15488,Kasper Hämäläinen
CL,2017,200133,63,1884,Astana FK,15188,Marin Aničić,15205,Evgeny Postnikov
CL,2017,200133,65,1105,Legia Warszawa,15486,Michał Kopczyński,3535,Krzysztof Mączyński
CL,2017,200133,69,1105,Legia Warszawa,15492,Adam Hloušek,10201,Sebastian Szymański
CL,2017,200133,83,1884,Astana FK,15190,Serikzhan Muzhikov,15187,Srđan Grahovac
CL,2017,200137,25,732,Celtic FC,15613,Erik Sviatchenko,15619,Nir Bitton
CL,2017,200137,58,732,Celtic FC,15616,Jonny Hayes,15609,Leigh Griffiths
CL,2017,200137,71,732,Celtic FC,15614,Stuart Armstrong,3419,Tom Rogić
CL,2017,200137,73,889,Rosenborg BK,15568,Yann-Erik de Lanlay,15554,Matthías Vilhjálmsson
CL,2017,200137,73,889,Rosenborg BK,15570,Milan Jevtović,15552,Pål Helland
CL,2017,200138,68,1876,FC København,15515,Youssef Toutouh,23966,Danny Amankwaa
CL,2017,200138,74,1876,FC København,15518,Andrija Pavlović,15516,Pieros Sotiriou
CL,2017,200138,86,1876,FC København,15519,Benjamin Verbič,15531,Nicolaj Thomsen
CL,2017,200138,90,611,Qarabağ Ağdam FK,15064,Dino Ndlovu,15063,Əfran İsmayılov
CL,2017,200140,46,930,SK Slavia Praha,15729,Mick van Buren,16215,Jaromír Zmrhal
CL,2017,200140,52,752,APOEL FC,15227,Tommy Oar,16117,Giorgos Efrem
CL,2017,200140,68,752,APOEL FC,15245,Efstathios Aloneftis,15244,Agustín Farías
CL,2017,200140,72,930,SK Slavia Praha,15726,Ruslan Rotan,15740,Muris Mešanović
CL,2017,200140,79,930,SK Slavia Praha,16217,Miroslav Stoch,16211,Jan Sýkora
CL,2017,200140,83,752,APOEL FC,15230,Lorenzo Ebecilio,15229,Facundo Bertoglio
CL,2017,200150,54,1900,PFC CSKA Moskva,8835,Fedor Chalov,15807,Aaron Olanare
CL,2017,200150,73,1900,PFC CSKA Moskva,3676,Alan Dzagoev,15808,Georgi Milanov
CL,2017,200150,73,1871,BSC Young Boys,9495,Yoric Ravet,16281,Christian Fassnacht
CL,2017,200150,85,1871,BSC Young Boys,16280,Roger Assalé,16282,Jean-Pierre Nsamé
CL,2017,200150,90,1900,PFC CSKA Moskva,15807,Aaron Olanare,15810,Bibras Natcho
CL,2017,200154,52,2,TSG 1899 Hoffenheim,330,Ermin Bičakčić,310,Håvard Nordtveit
CL,2017,200154,53,2,TSG 1899 Hoffenheim,328,Lukas Rupp,320,Nadiem Amiri
CL,2017,200154,63,64,Liverpool FC,3320,Jordan Henderson,7861,James Milner
CL,2017,200154,71,2,TSG 1899 Hoffenheim,311,Serge Gnabry,319,Mark Uth
CL,2017,200154,84,64,Liverpool FC,3233,Roberto Firmino,7878,Dominic Solanke
CL,2017,200154,89,64,Liverpool FC,3626,Sadio Mané,3442,Marko Grujić
CL,2017,200156,57,1883,FCSB,36800,Cătălin Golofca,15776,William
CL,2017,200156,60,498,Sporting Clube de Portugal,15890,Daniel Podence,15891,Seydou Doumbia
CL,2017,200156,67,498,Sporting Clube de Portugal,3252,Adrien Silva,3257,Bruno Fernandes
CL,2017,200156,83,1883,FCSB,15762,Florin Tănase,15777,Vlad Achim
CL,2017,200156,86,498,Sporting Clube de Portugal,15878,Fábio Coentrão,1990,Iuri Medeiros
CL,2017,200156,90,1883,FCSB,15757,Denis Alibec,15775,Harlem-Eddy Gnohéré
CL,2017,200142,65,654,PAE Olympiakos SFP,15833,Sebá,15841,Kostas Fortounis
CL,2017,200142,72,1893,HNK Rijeka,3481,Mario Gavranović,16591,Matej Jelić
CL,2017,200142,75,654,PAE Olympiakos SFP,15826,Marko Marin,15836,Felipe Pardo
CL,2017,200142,78,1893,HNK Rijeka,15156,Alexander Gorgon,15165,Matic Črnic
CL,2017,200142,79,654,PAE Olympiakos SFP,15829,Vadis Odjidja-Ofoe,15988,Athanasios Androutsos
CL,2017,200142,88,1893,HNK Rijeka,15162,Heber,15164,Ivan Martic
CL,2017,200144,63,732,Celtic FC,3419,Tom Rogić,15620,Callum McGregor
CL,2017,200144,66,1884,Astana FK,15184,Yuri Logvinenko,15202,Abzal Beysebekov
CL,2017,200144,77,1884,Astana FK,16431,Marin Tomasov,15206,Roman Murtazaev
CL,2017,200144,82,732,Celtic FC,15611,James Forrest,15614,Stuart Armstrong
CL,2017,200144,82,1884,Astana FK,15190,Serikzhan Muzhikov,15187,Srđan Grahovac
CL,2017,200146,65,1891,Hapoel Be'er Sheva FC,15320,Mohammad Ghadir,16558,Tomáš Pekhart
CL,2017,200146,72,734,NK Maribor,15376,Dino Hotič,15377,Luka Zahovič
CL,2017,200146,74,734,NK Maribor,15393,Marcos Tavares,15394,Jasmin Mešanović
CL,2017,200146,84,1891,Hapoel Be'er Sheva FC,15297,Mahran Radi,16559,Isaac Cuenca
CL,2017,200146,88,734,NK Maribor,15382,Blaž Vrhovec,15396,Aleks Pihler
CL,2017,200148,63,559,Sevilla FC,39629,Walter Montoya,61,Nolito
CL,2017,200148,63,1897,Medipol Başakşehir FK,16650,Edin Višća,16658,Kerim Frei
CL,2017,200148,82,1897,Medipol Başakşehir FK,16652,Márcio Mossoró,16654,Stefano Napoleoni
CL,2017,200148,83,559,Sevilla FC,77,Joaquín Correa,54,Jesús Navas
CL,2017,200148,83,1897,Medipol Başakşehir FK,16653,Emre Belözoğlu,16657,Gökhan İnler
CL,2017,200148,86,559,Sevilla FC,73,Wissam Ben Yedder,75,Michael Krohn-Dehli
CL,2017,200152,59,113,SSC Napoli,2095,Marek Hamšík,2097,Piotr Zieliński
CL,2017,200152,60,522,OGC Nice,8424,Malang Sarr,846,Olivier Boscagli
CL,2017,200152,75,113,SSC Napoli,2103,Dries Mertens,2105,Arkadiusz Milik
CL,2017,200152,82,522,OGC Nice,8446,Allan Saint-Maximin,8625,Rémi Walter
CL,2017,200152,85,113,SSC Napoli,2096,Allan,2098,Marko Rog
CL,2017,200152,90,522,OGC Nice,8427,Christophe Jallet,8426,Patrick Burner
CL,2017,200145,13,1884,Astana FK,15194,László Kleinheisler,15187,Srđan Grahovac
CL,2017,200145,46,1884,Astana FK,16431,Marin Tomasov,15202,Abzal Beysebekov
CL,2017,200145,57,732,Celtic FC,15611,James Forrest,34411,Anthony Ralston
CL,2017,200145,57,732,Celtic FC,15620,Callum McGregor,3419,Tom Rogić
CL,2017,200145,65,732,Celtic FC,15608,Scott Sinclair,15614,Stuart Armstrong
CL,2017,200145,81,1884,Astana FK,15202,Abzal Beysebekov,43826,Askhat Tagybergen
CL,2017,200143,51,1893,HNK Rijeka,15159,Simon Sluga,16574,Andrej Prskalo
CL,2017,200143,61,654,PAE Olympiakos SFP,15830,Leonardo Koutris,15828,Diogo Figueiras
CL,2017,200143,61,1893,HNK Rijeka,15156,Alexander Gorgon,16584,Zoran Kvržić
CL,2017,200143,66,654,PAE Olympiakos SFP,15826,Marko Marin,15833,Sebá
CL,2017,200143,77,1893,HNK Rijeka,3555,Filip Bradarić,15166,Florentin Matei
CL,2017,200143,80,654,PAE Olympiakos SFP,15827,Alaixys Romao,15841,Kostas Fortounis
CL,2017,200147,46,1891,Hapoel Be'er Sheva FC,16548,Hatem Abd Elhamed,15319,Michael Ohana
CL,2017,200147,56,1891,Hapoel Be'er Sheva FC,15320,Mohammad Ghadir,16558,Tomáš Pekhart
CL,2017,200147,72,734,NK Maribor,15381,Gregor Bajde,15376,Dino Hotič
CL,2017,200147,79,1891,Hapoel Be'er Sheva FC,15297,Mahran Radi,15316,Elyaniv Barda
CL,2017,200147,83,734,NK Maribor,15380,Valon Ahmedi,15396,Aleks Pihler
CL,2017,200147,90,734,NK Maribor,43837,Damjan Bohar,2318,Jean-Claude Billong
CL,2017,200149,72,559,Sevilla FC,77,Joaquín Correa,61,Nolito
CL,2017,200149,72,1897,Medipol Başakşehir FK,16652,Márcio Mossoró,16654,Stefano Napoleoni
CL,2017,200149,83,1897,Medipol Başakşehir FK,16656,Eljero Elia,16658,Kerim Frei
CL,2017,200149,83,1897,Medipol Başakşehir FK,16651,Mahmut Tekdemir,16657,Gökhan İnler
CL,2017,200149,85,559,Sevilla FC,54,Jesús Navas,39629,Walter Montoya
CL,2017,200149,90,559,Sevilla FC,59,Éver Banega,74,Pablo Sarabia
CL,2017,200153,63,113,SSC Napoli,2095,Marek Hamšík,2097,Piotr Zieliński
CL,2017,200153,66,522,OGC Nice,8438,Adrien Tameze,8439,Pierre Lees Melou
CL,2017,200153,71,113,SSC Napoli,2096,Allan,2098,Marko Rog
CL,2017,200153,77,522,OGC Nice,8445,Mario Balotelli,8447,Ignatius Kpene Ganago
CL,2017,200153,79,522,OGC Nice,8625,Rémi Walter,8432,Vincent Marcel
CL,2017,200153,85,113,SSC Napoli,2094,Jorginho,2099,Amadou Diawara
CL,2017,200139,12,611,Qarabağ Ağdam FK,15080,Donald Guerrier,15063,Əfran İsmayılov
CL,2017,200139,68,1876,FC København,15530,Kasper Kusk,23966,Danny Amankwaa
CL,2017,200139,70,1876,FC København,15534,Federico Santander,15516,Pieros Sotiriou
CL,2017,200139,80,1876,FC København,3457,William Kvist,15515,Youssef Toutouh
CL,2017,200139,80,611,Qarabağ Ağdam FK,15063,Əfran İsmayılov,15056,Rəşad Fərhad Sadıqov
CL,2017,200139,90,611,Qarabağ Ağdam FK,15078,Richard Almeida,15648,Elvin Yunuszadə
CL,2017,200141,46,930,SK Slavia Praha,16217,Miroslav Stoch,16215,Jaromír Zmrhal
CL,2017,200141,46,752,APOEL FC,16117,Giorgos Efrem,15229,Facundo Bertoglio
CL,2017,200141,60,930,SK Slavia Praha,15726,Ruslan Rotan,15740,Muris Mešanović
CL,2017,200141,71,930,SK Slavia Praha,15727,Danny,16211,Jan Sýkora
CL,2017,200141,76,752,APOEL FC,15245,Efstathios Aloneftis,15244,Agustín Farías
CL,2017,200141,82,752,APOEL FC,15230,Lorenzo Ebecilio,15233,Giorgios Merkis
CL,2017,200151,68,1900,PFC CSKA Moskva,3676,Alan Dzagoev,15810,Bibras Natcho
CL,2017,200151,73,1871,BSC Young Boys,9495,Yoric Ravet,16281,Christian Fassnacht
CL,2017,200151,74,1900,PFC CSKA Moskva,8835,Fedor Chalov,16685,Timur Zhamaletdinov
CL,2017,200151,74,1871,BSC Young Boys,16264,Loris Benito,16276,Jordan Lotomba
CL,2017,200151,90,1900,PFC CSKA Moskva,15795,Vitinho,8830,Sergei Ignashevich
CL,2017,200155,24,2,TSG 1899 Hoffenheim,310,Håvard Nordtveit,319,Mark Uth
CL,2017,200155,56,2,TSG 1899 Hoffenheim,311,Serge Gnabry,329,Ádám Szalai
CL,2017,200155,64,2,TSG 1899 Hoffenheim,317,Pavel Kadeřábek,162,Jeremy Toljan
CL,2017,200155,65,64,Liverpool FC,7867,Trent Alexander-Arnold,7862,Joe Gomez
CL,2017,200155,70,64,Liverpool FC,3183,Emre Can,7861,James Milner
CL,2017,200155,88,64,Liverpool FC,3626,Sadio Mané,7866,Ragnar Klavan
CL,2017,200157,46,1883,FCSB,15756,Constantin Budescu,15762,Florin Tănase
CL,2017,200157,59,498,Sporting Clube de Portugal,15891,Seydou Doumbia,15889,Bas Dost
CL,2017,200157,62,1883,FCSB,36800,Cătălin Golofca,15775,Harlem-Eddy Gnohéré
CL,2017,200157,72,498,Sporting Clube de Portugal,3252,Adrien Silva,15886,Radoslav Petrović
CL,2017,200157,80,498,Sporting Clube de Portugal,3256,Gelson Martins,15883,Bruno César
CL,2017,200157,81,1883,FCSB,15757,Denis Alibec,15781,Dennis Man
CL,2017,200194,41,109,Juventus FC,2030,Mattia De Sciglio,2034,Stefano Sturaro
CL,2017,200194,63,109,Juventus FC,2041,Rodrigo Bentancur,2040,Federico Bernardeschi
CL,2017,200194,71,81,FC Barcelona,3373,Ousmane Dembélé,15865,Sergi Roberto
CL,2017,200194,77,81,FC Barcelona,3554,Ivan Rakitić,3229,Paulinho
CL,2017,200194,83,81,FC Barcelona,3197,Iniesta,3251,André Gomes
CL,2017,200194,87,109,Juventus FC,2047,Gonzalo Higuaín,1920,Fabrizio Caligara
CL,2017,200195,46,654,PAE Olympiakos SFP,15841,Kostas Fortounis,15838,Saša Zdjelar
CL,2017,200195,62,654,PAE Olympiakos SFP,15129,Uroš Đurđević,15834,Emmanuel Emenike
CL,2017,200195,63,498,Sporting Clube de Portugal,15891,Seydou Doumbia,15889,Bas Dost
CL,2017,200195,72,498,Sporting Clube de Portugal,3256,Gelson Martins,15883,Bruno César
CL,2017,200195,78,654,PAE Olympiakos SFP,9246,Mehdi Carcela,15836,Felipe Pardo
CL,2017,200195,87,498,Sporting Clube de Portugal,3257,Bruno Fernandes,15155,Stefan Ristovski
CL,2017,200158,19,66,Manchester United FC,3366,Paul Pogba,3652,Marouane Fellaini
CL,2017,200158,66,729,FC Basel 1893,16061,Ricky van Wolfswinkel,16052,Kevin Bua
CL,2017,200158,69,66,Manchester United FC,3372,Anthony Martial,3325,Jesse Lingard
CL,2017,200158,77,66,Manchester United FC,7909,Mata,3331,Marcus Rashford
CL,2017,200158,77,729,FC Basel 1893,16044,Blás Riveros,3479,Dimitri Oberlin
CL,2017,200159,67,1900,PFC CSKA Moskva,15807,Aaron Olanare,16685,Timur Zhamaletdinov
CL,2017,200159,70,1903,Sport Lisboa e Benfica,16755,Jonas,3305,Raúl Jiménez
CL,2017,200159,77,1900,PFC CSKA Moskva,3676,Alan Dzagoev,15810,Bibras Natcho
CL,2017,200159,77,1903,Sport Lisboa e Benfica,16739,Alejandro Grimaldo,1327,Gabriel Barbosa
CL,2017,200159,87,1900,PFC CSKA Moskva,3683,Aleksandr Golovin,15812,Konstantin Kuchaev
CL,2017,200159,89,1903,Sport Lisboa e Benfica,2002,Lisandro López,16748,Rafa Silva
CL,2017,200170,26,726,RSC Anderlecht,8849,Andy Nájar,8843,Dennis Appiah
CL,2017,200170,59,726,RSC Anderlecht,9353,Nicolae Stanciu,8861,Henry Onyekuru
CL,2017,200170,77,5,FC Bayern München,355,Javi Martínez,347,Jérôme Boateng
CL,2017,200170,78,5,FC Bayern München,354,Franck Ribéry,370,Thomas Müller
CL,2017,200170,84,726,RSC Anderlecht,3543,Łukasz Teodorczyk,9308,Hamdi Harbaoui
CL,2017,200170,85,5,FC Bayern München,365,James Rodríguez,360,Kingsley Coman
CL,2017,200171,46,732,Celtic FC,15614,Stuart Armstrong,3419,Tom Rogić
CL,2017,200171,61,524,Paris Saint-Germain FC,3368,Adrien Rabiot,3179,Julian Draxler
CL,2017,200171,69,732,Celtic FC,15609,Leigh Griffiths,16077,Odsonne Edouard
CL,2017,200171,78,732,Celtic FC,16076,Patrick Roberts,15611,James Forrest
CL,2017,200171,84,524,Paris Saint-Germain FC,3374,Kylian Mbappé,3216,Giovani Lo Celso
CL,2017,200182,58,61,Chelsea FC,7818,Pedro,3653,Eden Hazard
CL,2017,200182,63,61,Chelsea FC,3367,N'Golo Kanté,7812,Tiemoué Bakayoko
CL,2017,200182,70,611,Qarabağ Ağdam FK,15060,Qara Qarayev,15062,Coşqun Diniyev
CL,2017,200182,70,611,Qarabağ Ağdam FK,15056,Rəşad Fərhad Sadıqov,15065,Mahir Emreli
