comp,season,matchid,minute,card,team.id,team.name,player.id,player.name
CL,2017,200186,53,YELLOW_CARD,611,Qarabağ Ağdam FK,15055,Míchel
CL,2017,200186,59,YELLOW_CARD,611,Qarabağ Ağdam FK,15064,Dino Ndlovu
CL,2017,200186,75,YELLOW_RED_CARD,611,Qarabağ Ağdam FK,15064,Dino Ndlovu
CL,2017,200186,90,YELLOW_CARD,611,Qarabağ Ağdam FK,15061,Bədavi Hüseynov
CL,2017,200198,11,YELLOW_CARD,81,FC Barcelona,3190,Piqué
CL,2017,200198,31,YELLOW_CARD,654,PAE Olympiakos SFP,15827,Alaixys Romao
CL,2017,200198,42,YELLOW_RED_CARD,81,FC Barcelona,3190,Piqué
CL,2017,200198,60,YELLOW_CARD,654,PAE Olympiakos SFP,15984,Dimitrios Nikolaou
CL,2017,200198,90,YELLOW_CARD,654,PAE Olympiakos SFP,15985,Omar Elabdellaoui
CL,2017,200199,25,YELLOW_CARD,498,Sporting Clube de Portugal,3162,Sebastián Coates
CL,2017,200199,36,YELLOW_CARD,498,Sporting Clube de Portugal,3257,Bruno Fernandes
CL,2017,200199,68,YELLOW_CARD,109,Juventus FC,2034,Stefano Sturaro
CL,2017,200199,83,YELLOW_CARD,109,Juventus FC,2025,Giorgio Chiellini
CL,2017,200162,73,YELLOW_CARD,1900,PFC CSKA Moskva,15810,Bibras Natcho
CL,2017,200163,5,YELLOW_CARD,1903,Sport Lisboa e Benfica,16737,Luisão
CL,2017,200163,41,YELLOW_CARD,66,Manchester United FC,7895,Antonio Valencia
CL,2017,200163,54,YELLOW_CARD,1903,Sport Lisboa e Benfica,16757,Diogo Gonçalves
CL,2017,200163,90,YELLOW_RED_CARD,1903,Sport Lisboa e Benfica,16737,Luisão
CL,2017,200163,90,YELLOW_CARD,66,Manchester United FC,3325,Jesse Lingard
CL,2017,200174,39,YELLOW_CARD,732,Celtic FC,16076,Patrick Roberts
CL,2017,200175,51,YELLOW_CARD,524,Paris Saint-Germain FC,8481,Thiago Motta
CL,2017,200175,54,YELLOW_CARD,524,Paris Saint-Germain FC,3374,Kylian Mbappé
CL,2017,200175,55,YELLOW_CARD,726,RSC Anderlecht,8861,Henry Onyekuru
CL,2017,200175,71,YELLOW_CARD,726,RSC Anderlecht,3543,Łukasz Teodorczyk
CL,2017,200187,69,YELLOW_CARD,61,Chelsea FC,7812,Tiemoué Bakayoko
CL,2017,200200,26,YELLOW_CARD,109,Juventus FC,2045,Mario Mandžukić
CL,2017,200200,67,YELLOW_CARD,498,Sporting Clube de Portugal,15889,Bas Dost
CL,2017,200200,78,YELLOW_CARD,498,Sporting Clube de Portugal,3212,Marcos Acuña
CL,2017,200200,79,YELLOW_CARD,498,Sporting Clube de Portugal,3162,Sebastián Coates
CL,2017,200200,89,YELLOW_CARD,109,Juventus FC,2037,Juan Cuadrado
CL,2017,200201,36,YELLOW_CARD,654,PAE Olympiakos SFP,15992,Panagiotis Tachtsidis
CL,2017,200201,42,YELLOW_CARD,81,FC Barcelona,15865,Sergi Roberto
CL,2017,200201,58,YELLOW_CARD,654,PAE Olympiakos SFP,15986,Björn Engels
CL,2017,200201,77,YELLOW_CARD,81,FC Barcelona,3251,André Gomes
CL,2017,200201,88,YELLOW_CARD,654,PAE Olympiakos SFP,15828,Diogo Figueiras
CL,2017,200164,6,YELLOW_CARD,1903,Sport Lisboa e Benfica,10183,Rúben Dias
CL,2017,200164,24,YELLOW_CARD,66,Manchester United FC,7901,Eric Bailly
CL,2017,200164,24,YELLOW_CARD,66,Manchester United FC,3325,Jesse Lingard
CL,2017,200164,69,YELLOW_CARD,1903,Sport Lisboa e Benfica,16745,Eduardo Salvio
CL,2017,200164,77,YELLOW_CARD,1903,Sport Lisboa e Benfica,16746,Andreas Samaris
CL,2017,200165,49,YELLOW_CARD,1900,PFC CSKA Moskva,15810,Bibras Natcho
CL,2017,200165,60,YELLOW_CARD,729,FC Basel 1893,16043,Taulant Xhaka
CL,2017,200165,75,YELLOW_CARD,729,FC Basel 1893,16045,Éder Balanta
CL,2017,200165,84,YELLOW_CARD,1900,PFC CSKA Moskva,8831,Mário Fernandes
CL,2017,200188,9,YELLOW_CARD,611,Qarabağ Ağdam FK,15056,Rəşad Fərhad Sadıqov
CL,2017,200188,32,YELLOW_CARD,78,Club Atlético de Madrid,15845,Stefan Savić
CL,2017,200188,34,YELLOW_CARD,611,Qarabağ Ağdam FK,15077,Jakub Rzeźniczak
CL,2017,200188,59,RED_CARD,611,Qarabağ Ağdam FK,15973,Pedro Henrique
CL,2017,200188,75,YELLOW_CARD,78,Club Atlético de Madrid,122,Fernando Torres
CL,2017,200188,88,YELLOW_RED_CARD,78,Club Atlético de Madrid,15845,Stefan Savić
CL,2017,200236,25,YELLOW_CARD,600,Beşiktaş JK,15946,Tolgay Ali Arslan
CL,2017,200236,27,YELLOW_CARD,548,AS Monaco FC,8758,Rony
CL,2017,200236,53,YELLOW_CARD,548,AS Monaco FC,8754,Jorge
CL,2017,200236,65,YELLOW_CARD,600,Beşiktaş JK,3431,Duško Tošić
CL,2017,200236,88,YELLOW_CARD,600,Beşiktaş JK,3247,Ricardo Quaresma
CL,2017,200236,90,YELLOW_CARD,600,Beşiktaş JK,15950,Gary Medel
CL,2017,200236,90,YELLOW_CARD,548,AS Monaco FC,8766,Adama Diakhaby
CL,2017,200212,22,YELLOW_CARD,734,NK Maribor,43837,Damjan Bohar
CL,2017,200212,52,YELLOW_CARD,734,NK Maribor,15374,Aleksander Rajčevič
CL,2017,200213,32,YELLOW_CARD,754,FK Spartak Moskva,3677,Denis Glushakov
CL,2017,200213,61,YELLOW_CARD,754,FK Spartak Moskva,16129,Serdar Taşçı
CL,2017,200213,86,YELLOW_CARD,754,FK Spartak Moskva,16131,Georgii Dzhikiya
CL,2017,200213,90,YELLOW_CARD,559,Sevilla FC,73,Wissam Ben Yedder
CL,2017,200224,90,YELLOW_CARD,65,Manchester City FC,3205,Nicolás Otamendi
CL,2017,200224,90,YELLOW_CARD,113,SSC Napoli,2103,Dries Mertens
CL,2017,200224,90,YELLOW_CARD,113,SSC Napoli,2086,Kalidou Koulibaly
CL,2017,200225,36,YELLOW_CARD,1887,FK Shakhtar Donetsk,16473,Davit Khotcholava
CL,2017,200225,49,YELLOW_CARD,675,Feyenoord Rotterdam,7478,Steven Berghuis
CL,2017,200225,54,YELLOW_CARD,675,Feyenoord Rotterdam,3701,Karim El Ahmadi
CL,2017,200237,42,YELLOW_CARD,721,RB Leipzig,9538,Marcel Halstenberg
CL,2017,200237,63,YELLOW_CARD,721,RB Leipzig,9552,Jean-Kévin Augustin
CL,2017,200237,77,YELLOW_CARD,503,FC Porto,15909,Danilo Pereira
CL,2017,200237,85,YELLOW_CARD,721,RB Leipzig,9551,Marcel Sabitzer
CL,2017,200248,89,YELLOW_CARD,73,Tottenham Hotspur FC,3651,Moussa Dembélé
CL,2017,200248,90,YELLOW_CARD,86,Real Madrid CF,3192,Sergio Ramos
CL,2017,200249,72,YELLOW_CARD,752,APOEL FC,16114,Carlão
CL,2017,200249,90,YELLOW_CARD,752,APOEL FC,16115,Praxitelis Vouros
CL,2017,200249,90,YELLOW_CARD,752,APOEL FC,16111,Nauzet
CL,2017,200214,23,YELLOW_CARD,734,NK Maribor,15382,Blaž Vrhovec
CL,2017,200214,49,YELLOW_CARD,754,FK Spartak Moskva,36180,Ivelin Popov
CL,2017,200214,51,YELLOW_CARD,754,FK Spartak Moskva,16152,Luiz Adriano
CL,2017,200214,62,YELLOW_CARD,754,FK Spartak Moskva,3672,Ilya Kutepov
CL,2017,200238,9,YELLOW_CARD,503,FC Porto,15912,Sergio Oliveira
CL,2017,200238,22,YELLOW_CARD,503,FC Porto,3163,Maxi Pereira
CL,2017,200238,43,YELLOW_CARD,600,Beşiktaş JK,3234,Talisca
CL,2017,200238,65,YELLOW_CARD,600,Beşiktaş JK,15938,Gökhan Gönül
CL,2017,200215,38,YELLOW_CARD,64,Liverpool FC,7860,Alberto Moreno
CL,2017,200215,45,YELLOW_CARD,559,Sevilla FC,59,Éver Banega
CL,2017,200215,54,YELLOW_CARD,559,Sevilla FC,58,Gabriel Mercado
CL,2017,200215,68,YELLOW_CARD,64,Liverpool FC,3320,Jordan Henderson
CL,2017,200215,82,YELLOW_CARD,64,Liverpool FC,3183,Emre Can
CL,2017,200226,56,YELLOW_CARD,675,Feyenoord Rotterdam,7469,Tonny Vilhena
CL,2017,200226,59,YELLOW_CARD,65,Manchester City FC,7833,Eliaquim Mangala
CL,2017,200226,60,YELLOW_CARD,65,Manchester City FC,3654,Kevin De Bruyne
CL,2017,200226,73,YELLOW_CARD,675,Feyenoord Rotterdam,3402,Brad Jones
CL,2017,200226,80,YELLOW_CARD,675,Feyenoord Rotterdam,7470,Jens Toornstra
CL,2017,200226,86,YELLOW_CARD,65,Manchester City FC,7881,Danilo
CL,2017,200227,25,YELLOW_CARD,113,SSC Napoli,2093,Christian Maggio
CL,2017,200227,77,YELLOW_CARD,113,SSC Napoli,2087,Vlad Chiricheş
CL,2017,200227,78,YELLOW_CARD,1887,FK Shakhtar Donetsk,3226,Ismaily
CL,2017,200227,85,YELLOW_CARD,113,SSC Napoli,2082,Pepe Reina
CL,2017,200227,85,YELLOW_CARD,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra
CL,2017,200239,37,YELLOW_CARD,548,AS Monaco FC,3249,João Moutinho
CL,2017,200239,46,YELLOW_CARD,548,AS Monaco FC,8753,Jemerson
CL,2017,200239,49,YELLOW_CARD,548,AS Monaco FC,8749,Fabinho
CL,2017,200239,84,YELLOW_CARD,721,RB Leipzig,3466,Yussuf Poulsen
CL,2017,200239,85,YELLOW_CARD,548,AS Monaco FC,8754,Jorge
CL,2017,200250,52,YELLOW_CARD,4,BV Borussia 09 Dortmund,6481,Marcel Schmelzer
CL,2017,200250,90,YELLOW_CARD,4,BV Borussia 09 Dortmund,162,Jeremy Toljan
CL,2017,200251,90,YELLOW_CARD,86,Real Madrid CF,3194,Dani Carvajal
CL,2017,200166,31,YELLOW_CARD,1903,Sport Lisboa e Benfica,16743,Eliseu
CL,2017,200166,39,YELLOW_CARD,1900,PFC CSKA Moskva,15793,Pontus Wernbloom
CL,2017,200166,61,YELLOW_CARD,1903,Sport Lisboa e Benfica,16737,Luisão
CL,2017,200166,70,YELLOW_CARD,1900,PFC CSKA Moskva,16681,Kirill Nababkin
CL,2017,200166,72,YELLOW_CARD,1900,PFC CSKA Moskva,15810,Bibras Natcho
CL,2017,200190,19,RED_CARD,611,Qarabağ Ağdam FK,15056,Rəşad Fərhad Sadıqov
CL,2017,200190,41,YELLOW_CARD,611,Qarabağ Ağdam FK,15077,Jakub Rzeźniczak
CL,2017,200190,53,YELLOW_CARD,61,Chelsea FC,3195,Marcos Alonso
CL,2017,200190,71,YELLOW_CARD,611,Qarabağ Ağdam FK,15058,Maksim Medvedev
CL,2017,200202,21,YELLOW_CARD,109,Juventus FC,2036,Miralem Pjanić
CL,2017,200202,30,YELLOW_CARD,81,FC Barcelona,3229,Paulinho
CL,2017,200202,72,YELLOW_CARD,109,Juventus FC,2028,Alex Sandro
CL,2017,200202,87,YELLOW_CARD,81,FC Barcelona,3359,Lucas Digne
CL,2017,200202,90,YELLOW_CARD,81,FC Barcelona,3190,Piqué
CL,2017,200203,9,YELLOW_CARD,498,Sporting Clube de Portugal,3250,William Carvalho
CL,2017,200203,32,YELLOW_CARD,654,PAE Olympiakos SFP,15828,Diogo Figueiras
CL,2017,200203,54,YELLOW_CARD,654,PAE Olympiakos SFP,15830,Leonardo Koutris
CL,2017,200203,64,YELLOW_CARD,498,Sporting Clube de Portugal,15880,André Pinto
CL,2017,200203,81,YELLOW_CARD,498,Sporting Clube de Portugal,3256,Gelson Martins
CL,2017,200203,87,YELLOW_CARD,498,Sporting Clube de Portugal,15878,Fábio Coentrão
CL,2017,200203,90,YELLOW_CARD,654,PAE Olympiakos SFP,15836,Felipe Pardo
CL,2017,200167,83,YELLOW_CARD,66,Manchester United FC,7900,Matteo Darmian
CL,2017,200178,35,YELLOW_CARD,732,Celtic FC,15612,Jozo Šimunović
CL,2017,200178,45,YELLOW_CARD,732,Celtic FC,15619,Nir Bitton
CL,2017,200179,47,YELLOW_CARD,726,RSC Anderlecht,8844,Uroš Spajić
CL,2017,200179,61,YELLOW_CARD,5,FC Bayern München,347,Jérôme Boateng
CL,2017,200179,63,YELLOW_CARD,5,FC Bayern München,371,Robert Lewandowski
CL,2017,200179,83,YELLOW_CARD,726,RSC Anderlecht,3659,Leander Dendoncker
CL,2017,200179,88,YELLOW_CARD,5,FC Bayern München,342,Sven Ulreich
CL,2017,200191,7,YELLOW_CARD,100,AS Roma,1798,Kostas Manolas
CL,2017,200191,61,YELLOW_CARD,78,Club Atlético de Madrid,117,Filipe Luis
CL,2017,200191,63,YELLOW_CARD,100,AS Roma,1802,Bruno Peres
CL,2017,200191,83,YELLOW_RED_CARD,100,AS Roma,1802,Bruno Peres
CL,2017,200192,16,YELLOW_CARD,78,Club Atlético de Madrid,3365,Lucas Hernández
CL,2017,200192,52,YELLOW_CARD,61,Chelsea FC,7807,Davide Zappacosta
CL,2017,200193,42,YELLOW_CARD,611,Qarabağ Ağdam FK,15080,Donald Guerrier
CL,2017,200193,57,YELLOW_CARD,611,Qarabağ Ağdam FK,15055,Míchel
CL,2017,200193,61,YELLOW_CARD,100,AS Roma,1822,Edin Džeko
CL,2017,200193,61,YELLOW_CARD,611,Qarabağ Ağdam FK,15648,Elvin Yunuszadə
CL,2017,200193,88,YELLOW_CARD,611,Qarabağ Ağdam FK,15077,Jakub Rzeźniczak
CL,2017,200204,30,YELLOW_CARD,498,Sporting Clube de Portugal,43909,Alan Ruiz
CL,2017,200204,35,YELLOW_CARD,81,FC Barcelona,15862,Nelsinho
CL,2017,200205,32,YELLOW_CARD,654,PAE Olympiakos SFP,15830,Leonardo Koutris
CL,2017,200205,43,YELLOW_CARD,654,PAE Olympiakos SFP,15129,Uroš Đurđević
CL,2017,200205,49,YELLOW_CARD,109,Juventus FC,2029,Mehdi Benatia
CL,2017,200205,55,YELLOW_CARD,654,PAE Olympiakos SFP,15984,Dimitrios Nikolaou
CL,2017,200168,57,YELLOW_CARD,1900,PFC CSKA Moskva,15790,Vasily Berezutski
CL,2017,200168,73,YELLOW_CARD,66,Manchester United FC,7905,Scott McTominay
CL,2017,200169,9,YELLOW_CARD,729,FC Basel 1893,16043,Taulant Xhaka
CL,2017,200169,63,YELLOW_CARD,729,FC Basel 1893,143,Manuel Akanji
CL,2017,200169,68,YELLOW_CARD,1903,Sport Lisboa e Benfica,16746,Andreas Samaris
CL,2017,200169,75,YELLOW_CARD,729,FC Basel 1893,16053,Raoul Petretta
CL,2017,200180,22,YELLOW_CARD,5,FC Bayern München,359,Joshua Kimmich
CL,2017,200180,23,YELLOW_CARD,5,FC Bayern München,365,James Rodríguez
CL,2017,200180,41,YELLOW_CARD,5,FC Bayern München,366,Corentin Tolisso
CL,2017,200180,41,YELLOW_CARD,524,Paris Saint-Germain FC,3225,Marquinhos
CL,2017,200180,53,YELLOW_CARD,5,FC Bayern München,367,Sebastian Rudy
CL,2017,200180,82,YELLOW_CARD,524,Paris Saint-Germain FC,3179,Julian Draxler
CL,2017,200181,89,YELLOW_CARD,732,Celtic FC,15717,Jules Ntcham
CL,2017,200216,4,YELLOW_CARD,754,FK Spartak Moskva,16131,Georgii Dzhikiya
CL,2017,200216,6,YELLOW_CARD,64,Liverpool FC,3183,Emre Can
CL,2017,200216,62,YELLOW_CARD,754,FK Spartak Moskva,16144,Fernando
CL,2017,200217,35,YELLOW_CARD,734,NK Maribor,15396,Aleks Pihler
CL,2017,200217,50,YELLOW_CARD,734,NK Maribor,43837,Damjan Bohar
CL,2017,200217,77,YELLOW_CARD,734,NK Maribor,43881,Martin Milec
CL,2017,200228,22,YELLOW_CARD,65,Manchester City FC,7881,Danilo
CL,2017,200228,54,YELLOW_CARD,1887,FK Shakhtar Donetsk,16470,Yaroslav Rakitskii
CL,2017,200228,57,YELLOW_CARD,65,Manchester City FC,3182,Ilkay Gündogan
CL,2017,200229,28,YELLOW_CARD,675,Feyenoord Rotterdam,7469,Tonny Vilhena
CL,2017,200229,79,YELLOW_CARD,113,SSC Napoli,2103,Dries Mertens
CL,2017,200229,81,YELLOW_CARD,675,Feyenoord Rotterdam,7465,Jerry St. Juste
CL,2017,200229,83,YELLOW_RED_CARD,675,Feyenoord Rotterdam,7469,Tonny Vilhena
CL,2017,200240,7,YELLOW_CARD,503,FC Porto,15908,André André
CL,2017,200240,38,RED_CARD,548,AS Monaco FC,8761,Rachid Ghezzal
CL,2017,200240,38,RED_CARD,503,FC Porto,15903,Felipe
CL,2017,200241,54,YELLOW_CARD,721,RB Leipzig,9546,Stefan Ilsanker
CL,2017,200241,75,YELLOW_CARD,600,Beşiktaş JK,15939,Adriano Correia
CL,2017,200241,79,YELLOW_CARD,600,Beşiktaş JK,15955,Jeremain Lens
CL,2017,200241,82,YELLOW_RED_CARD,721,RB Leipzig,9546,Stefan Ilsanker
CL,2017,200241,83,YELLOW_CARD,600,Beşiktaş JK,15948,Oğuzhan Özyakup
CL,2017,200241,90,YELLOW_CARD,600,Beşiktaş JK,3234,Talisca
CL,2017,200252,64,YELLOW_CARD,73,Tottenham Hotspur FC,7997,Serge Aurier
CL,2017,200252,67,YELLOW_CARD,73,Tottenham Hotspur FC,3319,Danny Rose
CL,2017,200252,68,YELLOW_CARD,752,APOEL FC,16119,Roland Sallai
CL,2017,200252,83,YELLOW_CARD,752,APOEL FC,15668,Jesús Rueda
CL,2017,200253,16,YELLOW_CARD,4,BV Borussia 09 Dortmund,33038,Bartra
CL,2017,200254,8,YELLOW_CARD,73,Tottenham Hotspur FC,7994,Ben Davies
CL,2017,200254,45,YELLOW_CARD,109,Juventus FC,2029,Mehdi Benatia
CL,2017,200254,47,YELLOW_CARD,73,Tottenham Hotspur FC,7997,Serge Aurier
CL,2017,200254,60,YELLOW_CARD,109,Juventus FC,2047,Gonzalo Higuaín
CL,2017,200254,80,YELLOW_CARD,109,Juventus FC,2041,Rodrigo Bentancur
CL,2017,200256,38,YELLOW_CARD,729,FC Basel 1893,16043,Taulant Xhaka
CL,2017,200256,59,YELLOW_CARD,65,Manchester City FC,3227,Fernandinho
CL,2017,200256,89,YELLOW_CARD,65,Manchester City FC,3182,Ilkay Gündogan
CL,2017,200256,89,YELLOW_CARD,729,FC Basel 1893,16051,Geoffroy Serey Dié
CL,2017,200262,15,YELLOW_CARD,524,Paris Saint-Germain FC,8491,Neymar
CL,2017,200262,25,YELLOW_CARD,524,Paris Saint-Germain FC,3216,Giovani Lo Celso
CL,2017,200262,33,YELLOW_CARD,86,Real Madrid CF,66,Isco
CL,2017,200262,64,YELLOW_CARD,524,Paris Saint-Germain FC,3368,Adrien Rabiot
CL,2017,200262,78,YELLOW_CARD,86,Real Madrid CF,50,Nacho
CL,2017,200262,90,YELLOW_CARD,524,Paris Saint-Germain FC,3650,Thomas Meunier
CL,2017,200266,29,YELLOW_CARD,81,FC Barcelona,3554,Ivan Rakitić
CL,2017,200266,76,YELLOW_CARD,81,FC Barcelona,3169,Luis Suárez
CL,2017,200266,80,YELLOW_CARD,61,Chelsea FC,3177,Antonio Rüdiger
CL,2017,200266,86,YELLOW_CARD,61,Chelsea FC,7819,Álvaro Morata
CL,2017,200266,90,YELLOW_CARD,81,FC Barcelona,10179,Busquets
CL,2017,200268,16,RED_CARD,600,Beşiktaş JK,3550,Domagoj Vida
CL,2017,200268,33,YELLOW_CARD,600,Beşiktaş JK,3247,Ricardo Quaresma
CL,2017,200268,38,YELLOW_CARD,5,FC Bayern München,371,Robert Lewandowski
CL,2017,200268,62,YELLOW_CARD,600,Beşiktaş JK,10181,Pepe
CL,2017,200268,90,YELLOW_CARD,600,Beşiktaş JK,3431,Duško Tošić
CL,2017,200260,21,YELLOW_CARD,559,Sevilla FC,121,Steven N'Zonzi
CL,2017,200260,41,YELLOW_CARD,66,Manchester United FC,7911,Alexis Sánchez
CL,2017,200264,80,YELLOW_CARD,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra
CL,2017,200264,90,YELLOW_CARD,100,AS Roma,1814,Diego Perotti
CL,2017,200264,90,YELLOW_CARD,1887,FK Shakhtar Donetsk,3237,Taison
CL,2017,200259,34,YELLOW_CARD,503,FC Porto,15908,André André
CL,2017,200259,59,YELLOW_CARD,64,Liverpool FC,3320,Jordan Henderson
CL,2017,200259,90,YELLOW_CARD,503,FC Porto,15905,Diogo Dalot
CL,2017,200263,20,YELLOW_CARD,524,Paris Saint-Germain FC,8482,Marco Verratti
CL,2017,200263,32,YELLOW_CARD,86,Real Madrid CF,65,Mateo Kovačić
CL,2017,200263,66,YELLOW_RED_CARD,524,Paris Saint-Germain FC,8482,Marco Verratti
CL,2017,200263,78,YELLOW_CARD,86,Real Madrid CF,3192,Sergio Ramos
CL,2017,200263,84,YELLOW_CARD,524,Paris Saint-Germain FC,3170,Edinson Cavani
CL,2017,200255,28,YELLOW_CARD,73,Tottenham Hotspur FC,3646,Jan Vertonghen
CL,2017,200255,35,YELLOW_CARD,109,Juventus FC,2028,Alex Sandro
CL,2017,200255,44,YELLOW_CARD,109,Juventus FC,2036,Miralem Pjanić
CL,2017,200255,49,YELLOW_CARD,109,Juventus FC,2029,Mehdi Benatia
CL,2017,200255,53,YELLOW_CARD,109,Juventus FC,2025,Giorgio Chiellini
CL,2017,200255,56,YELLOW_CARD,73,Tottenham Hotspur FC,3324,Dele Alli
CL,2017,200255,88,YELLOW_CARD,73,Tottenham Hotspur FC,3651,Moussa Dembélé
CL,2017,200257,44,YELLOW_CARD,729,FC Basel 1893,16046,Léo Lacroix
CL,2017,200257,77,YELLOW_CARD,65,Manchester City FC,3236,Gabriel Jesus
CL,2017,200261,5,YELLOW_CARD,559,Sevilla FC,59,Éver Banega
CL,2017,200261,78,YELLOW_CARD,559,Sevilla FC,73,Wissam Ben Yedder
CL,2017,200261,88,YELLOW_CARD,559,Sevilla FC,77,Joaquín Correa
CL,2017,200261,90,YELLOW_CARD,559,Sevilla FC,74,Pablo Sarabia
CL,2017,200261,90,YELLOW_CARD,66,Manchester United FC,3331,Marcus Rashford
CL,2017,200265,39,YELLOW_CARD,100,AS Roma,1811,Alessandro Florenzi
CL,2017,200265,54,YELLOW_CARD,100,AS Roma,1798,Kostas Manolas
CL,2017,200265,71,YELLOW_CARD,1887,FK Shakhtar Donetsk,16479,Taras Stepanenko
CL,2017,200265,76,YELLOW_CARD,1887,FK Shakhtar Donetsk,3232,Fred
CL,2017,200265,79,RED_CARD,1887,FK Shakhtar Donetsk,16468,Ivan Ordets
CL,2017,200265,80,YELLOW_CARD,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra
CL,2017,200269,37,YELLOW_CARD,5,FC Bayern München,350,Mats Hummels
CL,2017,200269,42,YELLOW_CARD,5,FC Bayern München,347,Jérôme Boateng
CL,2017,200269,63,YELLOW_CARD,5,FC Bayern München,348,Rafinha
CL,2017,200269,64,YELLOW_CARD,600,Beşiktaş JK,15943,Atiba Hutchinson
CL,2017,200269,71,YELLOW_CARD,600,Beşiktaş JK,15948,Oğuzhan Özyakup
CL,2017,200267,22,YELLOW_CARD,81,FC Barcelona,15865,Sergi Roberto
CL,2017,200267,45,YELLOW_CARD,61,Chelsea FC,3230,Willian
CL,2017,200267,49,YELLOW_CARD,61,Chelsea FC,3371,Olivier Giroud
CL,2017,200267,75,YELLOW_CARD,61,Chelsea FC,3195,Marcos Alonso
CL,2017,200272,13,YELLOW_CARD,5,FC Bayern München,354,Franck Ribéry
CL,2017,200272,15,YELLOW_CARD,559,Sevilla FC,77,Joaquín Correa
CL,2017,200272,34,YELLOW_CARD,5,FC Bayern München,357,Juan Bernat
CL,2017,200272,85,YELLOW_CARD,5,FC Bayern München,370,Thomas Müller
CL,2017,200272,90,YELLOW_CARD,559,Sevilla FC,64,Guido Pizarro
CL,2017,200276,26,YELLOW_CARD,109,Juventus FC,2041,Rodrigo Bentancur
CL,2017,200276,45,YELLOW_CARD,109,Juventus FC,2046,Paulo Dybala
CL,2017,200276,55,YELLOW_CARD,86,Real Madrid CF,3192,Sergio Ramos
CL,2017,200276,66,YELLOW_RED_CARD,109,Juventus FC,2046,Paulo Dybala
CL,2017,200276,88,YELLOW_CARD,86,Real Madrid CF,65,Mateo Kovačić
CL,2017,200270,44,YELLOW_CARD,100,AS Roma,1804,Aleksandar Kolarov
CL,2017,200270,86,YELLOW_CARD,100,AS Roma,1812,Kevin Strootman
CL,2017,200274,45,YELLOW_CARD,65,Manchester City FC,3205,Nicolás Otamendi
CL,2017,200274,76,YELLOW_CARD,65,Manchester City FC,3236,Gabriel Jesus
CL,2017,200274,80,YELLOW_CARD,65,Manchester City FC,3654,Kevin De Bruyne
CL,2017,200274,86,YELLOW_CARD,64,Liverpool FC,3320,Jordan Henderson
CL,2017,200274,90,YELLOW_CARD,65,Manchester City FC,3329,Raheem Sterling
CL,2017,200271,38,YELLOW_CARD,100,AS Roma,1800,Federico Fazio
CL,2017,200271,44,YELLOW_CARD,100,AS Roma,1801,Juan
CL,2017,200271,57,YELLOW_CARD,81,FC Barcelona,3190,Piqué
CL,2017,200271,63,YELLOW_CARD,81,FC Barcelona,3218,Lionel Messi
CL,2017,200271,72,YELLOW_CARD,81,FC Barcelona,3169,Luis Suárez
CL,2017,200275,14,YELLOW_CARD,64,Liverpool FC,3626,Sadio Mané
CL,2017,200275,14,YELLOW_CARD,65,Manchester City FC,3222,Ederson
CL,2017,200275,29,YELLOW_CARD,64,Liverpool FC,7867,Trent Alexander-Arnold
CL,2017,200275,30,YELLOW_CARD,65,Manchester City FC,3254,Bernardo Silva
CL,2017,200275,35,YELLOW_CARD,64,Liverpool FC,3233,Roberto Firmino
CL,2017,200275,65,YELLOW_CARD,64,Liverpool FC,7869,Virgil van Dijk
CL,2017,200273,2,YELLOW_CARD,559,Sevilla FC,58,Gabriel Mercado
CL,2017,200273,11,YELLOW_CARD,559,Sevilla FC,121,Steven N'Zonzi
CL,2017,200273,81,YELLOW_CARD,559,Sevilla FC,59,Éver Banega
CL,2017,200273,90,RED_CARD,559,Sevilla FC,77,Joaquín Correa
CL,2017,200273,90,YELLOW_CARD,5,FC Bayern München,375,Sandro Wagner
CL,2017,200277,17,YELLOW_CARD,109,Juventus FC,2036,Miralem Pjanić
CL,2017,200277,22,YELLOW_CARD,86,Real Madrid CF,3194,Dani Carvajal
CL,2017,200277,29,YELLOW_CARD,109,Juventus FC,2045,Mario Mandžukić
CL,2017,200277,36,YELLOW_CARD,109,Juventus FC,2026,Stephan Lichtsteiner
CL,2017,200277,67,YELLOW_CARD,109,Juventus FC,2028,Alex Sandro
CL,2017,200277,73,YELLOW_CARD,109,Juventus FC,2039,Douglas Costa
CL,2017,200277,81,YELLOW_CARD,86,Real Madrid CF,48,Marcelo
CL,2017,200277,90,YELLOW_CARD,109,Juventus FC,2029,Mehdi Benatia
CL,2017,200277,90,RED_CARD,109,Juventus FC,2019,Gianluigi Buffon
CL,2017,200277,90,YELLOW_CARD,86,Real Madrid CF,44,Cristiano Ronaldo
CL,2017,200280,26,YELLOW_CARD,100,AS Roma,1801,Juan
CL,2017,200280,39,YELLOW_CARD,64,Liverpool FC,7867,Trent Alexander-Arnold
CL,2017,200280,74,YELLOW_CARD,64,Liverpool FC,7859,Dejan Lovren
CL,2017,200280,85,YELLOW_CARD,64,Liverpool FC,3320,Jordan Henderson
CL,2017,200280,88,YELLOW_CARD,100,AS Roma,1800,Federico Fazio
CL,2017,200278,52,YELLOW_CARD,5,FC Bayern München,354,Franck Ribéry
