comp,season,matchid,minute,extraTime,goaltype,team.id,team.name,scorer.id,scorer.name,assist.id,assist.name
CL,2017,200245,67,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,3312,Kieran Trippier
CL,2017,200184,7,,REGULAR,100,AS Roma,1798,Kostas Manolas,1819,Lorenzo Pellegrini
CL,2017,200184,15,,REGULAR,100,AS Roma,1822,Edin Džeko,1823,Stephan El Shaarawy
CL,2017,200184,28,,REGULAR,611,Qarabağ Ağdam FK,15973,Pedro Henrique,15064,Dino Ndlovu
CL,2017,200196,69,,REGULAR,109,Juventus FC,2047,Gonzalo Higuaín,,
CL,2017,200196,80,,REGULAR,109,Juventus FC,2045,Mario Mandžukić,,
CL,2017,200197,49,,OWN,498,Sporting Clube de Portugal,3162,Sebastián Coates,,
CL,2017,200160,4,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,3372,Anthony Martial
CL,2017,200160,19,,PENALTY,66,Manchester United FC,3372,Anthony Martial,,
CL,2017,200160,27,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,3372,Anthony Martial
CL,2017,200160,57,,REGULAR,66,Manchester United FC,7795,Henrikh Mkhitaryan,,
CL,2017,200160,90,,REGULAR,1900,PFC CSKA Moskva,15812,Konstantin Kuchaev,3683,Aleksandr Golovin
CL,2017,200161,2,,REGULAR,729,FC Basel 1893,3473,Michael Lang,,
CL,2017,200161,20,,REGULAR,729,FC Basel 1893,3479,Dimitri Oberlin,9433,Renato Steffen
CL,2017,200161,60,,PENALTY,729,FC Basel 1893,16061,Ricky van Wolfswinkel,,
CL,2017,200161,69,,REGULAR,729,FC Basel 1893,3479,Dimitri Oberlin,,
CL,2017,200161,76,,REGULAR,729,FC Basel 1893,16044,Blás Riveros,,
CL,2017,200172,2,,REGULAR,524,Paris Saint-Germain FC,3223,Dani Alves,8491,Neymar
CL,2017,200172,31,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,3374,Kylian Mbappé
CL,2017,200172,63,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,,
CL,2017,200173,38,,REGULAR,732,Celtic FC,15609,Leigh Griffiths,15615,Kieran Tierney
CL,2017,200173,50,,REGULAR,732,Celtic FC,16076,Patrick Roberts,,
CL,2017,200173,90,3,REGULAR,732,Celtic FC,15608,Scott Sinclair,15717,Jules Ntcham
CL,2017,200185,40,,PENALTY,78,Club Atlético de Madrid,114,Antoine Griezmann,,
CL,2017,200185,60,,REGULAR,61,Chelsea FC,7819,Álvaro Morata,3653,Eden Hazard
CL,2017,200185,90,3,REGULAR,61,Chelsea FC,3664,Michy Batshuayi,3195,Marcos Alonso
CL,2017,200210,18,,REGULAR,754,FK Spartak Moskva,16148,Quincy Promes,16130,Andrei Eshchenko
CL,2017,200210,30,,REGULAR,559,Sevilla FC,56,Simon Kjær,,
CL,2017,200210,58,,REGULAR,754,FK Spartak Moskva,16150,Lorenzo Melgarejo,16148,Quincy Promes
CL,2017,200210,67,,REGULAR,754,FK Spartak Moskva,3677,Denis Glushakov,3678,Dmitrii Kombarov
CL,2017,200210,74,,REGULAR,754,FK Spartak Moskva,16152,Luiz Adriano,16148,Quincy Promes
CL,2017,200210,90,,REGULAR,754,FK Spartak Moskva,16148,Quincy Promes,,
CL,2017,200211,4,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,3754,Mohamed Salah
CL,2017,200211,13,,REGULAR,64,Liverpool FC,3228,Philippe Coutinho,7861,James Milner
CL,2017,200211,19,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,3233,Roberto Firmino
CL,2017,200211,39,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7860,Alberto Moreno
CL,2017,200211,54,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,3228,Philippe Coutinho
CL,2017,200211,86,,REGULAR,64,Liverpool FC,3323,Alex Oxlade-Chamberlain,8034,Daniel Sturridge
CL,2017,200211,90,,REGULAR,64,Liverpool FC,7867,Trent Alexander-Arnold,3228,Philippe Coutinho
CL,2017,200222,9,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,,
CL,2017,200222,13,,REGULAR,65,Manchester City FC,3236,Gabriel Jesus,3654,Kevin De Bruyne
CL,2017,200222,73,,PENALTY,113,SSC Napoli,2099,Amadou Diawara,,
CL,2017,200223,7,,REGULAR,675,Feyenoord Rotterdam,7478,Steven Berghuis,7469,Tonny Vilhena
CL,2017,200223,24,,REGULAR,1887,FK Shakhtar Donetsk,16476,Bernard,3232,Fred
CL,2017,200223,54,,REGULAR,1887,FK Shakhtar Donetsk,16476,Bernard,16472,Bohdan Butko
CL,2017,200234,30,,REGULAR,548,AS Monaco FC,3739,Radamel Falcao,3637,Keïta Baldé
CL,2017,200234,34,,REGULAR,600,Beşiktaş JK,7854,Cenk Tosun,3247,Ricardo Quaresma
CL,2017,200234,54,,REGULAR,600,Beşiktaş JK,7854,Cenk Tosun,15952,Ryan Babel
CL,2017,200235,8,,REGULAR,721,RB Leipzig,9537,Willi Orban,,
CL,2017,200235,18,,REGULAR,503,FC Porto,15915,Vincent Aboubakar,15903,Felipe
CL,2017,200235,37,,REGULAR,721,RB Leipzig,3494,Emil Forsberg,9551,Marcel Sabitzer
CL,2017,200235,40,,REGULAR,721,RB Leipzig,9552,Jean-Kévin Augustin,,
CL,2017,200235,44,,REGULAR,503,FC Porto,15902,Marcano,3294,Héctor Herrera
CL,2017,200246,28,,OWN,86,Real Madrid CF,3360,Raphaël Varane,,
CL,2017,200246,43,,PENALTY,86,Real Madrid CF,44,Cristiano Ronaldo,,
CL,2017,200247,62,,REGULAR,752,APOEL FC,15248,Mickaël Poté,,
CL,2017,200247,67,,REGULAR,4,BV Borussia 09 Dortmund,137,Sokratis Papastathopoulos,140,Mario Götze
CL,2017,200198,18,,OWN,654,PAE Olympiakos SFP,15984,Dimitrios Nikolaou,,
CL,2017,200198,61,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2017,200198,64,,REGULAR,81,FC Barcelona,3359,Lucas Digne,3218,Lionel Messi
CL,2017,200198,89,,REGULAR,654,PAE Olympiakos SFP,15984,Dimitrios Nikolaou,15841,Kostas Fortounis
CL,2017,200199,12,,OWN,109,Juventus FC,2028,Alex Sandro,,
CL,2017,200199,29,,REGULAR,109,Juventus FC,2036,Miralem Pjanić,,
CL,2017,200199,84,,REGULAR,109,Juventus FC,2045,Mario Mandžukić,2039,Douglas Costa
CL,2017,200162,29,,REGULAR,729,FC Basel 1893,16043,Taulant Xhaka,,
CL,2017,200162,90,,REGULAR,729,FC Basel 1893,3479,Dimitri Oberlin,16043,Taulant Xhaka
CL,2017,200163,64,,REGULAR,66,Manchester United FC,3331,Marcus Rashford,,
CL,2017,200174,17,,REGULAR,5,FC Bayern München,370,Thomas Müller,,
CL,2017,200174,29,,REGULAR,5,FC Bayern München,359,Joshua Kimmich,360,Kingsley Coman
CL,2017,200174,51,,REGULAR,5,FC Bayern München,350,Mats Hummels,353,Arjen Robben
CL,2017,200175,3,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,8482,Marco Verratti
CL,2017,200175,44,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,3374,Kylian Mbappé
CL,2017,200175,66,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,,
CL,2017,200175,88,,REGULAR,524,Paris Saint-Germain FC,3210,Ángel di María,,
CL,2017,200187,11,,REGULAR,61,Chelsea FC,7805,David Luiz,,
CL,2017,200187,37,,REGULAR,61,Chelsea FC,3653,Eden Hazard,,
CL,2017,200187,40,,REGULAR,100,AS Roma,1804,Aleksandar Kolarov,,
CL,2017,200187,64,,REGULAR,100,AS Roma,1822,Edin Džeko,1800,Federico Fazio
CL,2017,200187,70,,REGULAR,100,AS Roma,1822,Edin Džeko,1804,Aleksandar Kolarov
CL,2017,200187,75,,REGULAR,61,Chelsea FC,3653,Eden Hazard,7818,Pedro
CL,2017,200200,20,,REGULAR,498,Sporting Clube de Portugal,15883,Bruno César,3256,Gelson Martins
CL,2017,200200,79,,REGULAR,109,Juventus FC,2047,Gonzalo Higuaín,2037,Juan Cuadrado
CL,2017,200164,45,,OWN,1903,Sport Lisboa e Benfica,16735,Mile Svilar,,
CL,2017,200164,78,,PENALTY,66,Manchester United FC,7899,Daley Blind,,
CL,2017,200165,32,,REGULAR,729,FC Basel 1893,16049,Luca Zuffi,16060,Mohamed Elyounoussi
CL,2017,200165,65,,REGULAR,1900,PFC CSKA Moskva,3676,Alan Dzagoev,15810,Bibras Natcho
CL,2017,200165,79,,REGULAR,1900,PFC CSKA Moskva,15793,Pontus Wernbloom,,
CL,2017,200176,30,,REGULAR,524,Paris Saint-Germain FC,8482,Marco Verratti,3374,Kylian Mbappé
CL,2017,200176,45,4,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,,
CL,2017,200176,52,,REGULAR,524,Paris Saint-Germain FC,8478,Layvin Kurzawa,8491,Neymar
CL,2017,200176,72,,REGULAR,524,Paris Saint-Germain FC,8478,Layvin Kurzawa,3216,Giovani Lo Celso
CL,2017,200176,78,,REGULAR,524,Paris Saint-Germain FC,8478,Layvin Kurzawa,3210,Ángel di María
CL,2017,200177,22,,REGULAR,5,FC Bayern München,360,Kingsley Coman,342,Sven Ulreich
CL,2017,200177,74,,REGULAR,732,Celtic FC,15620,Callum McGregor,15611,James Forrest
CL,2017,200177,77,,REGULAR,5,FC Bayern München,355,Javi Martínez,349,David Alaba
CL,2017,200188,40,,REGULAR,611,Qarabağ Ağdam FK,15055,Míchel,15080,Donald Guerrier
CL,2017,200188,56,,REGULAR,78,Club Atlético de Madrid,110,Teye Partey,114,Antoine Griezmann
CL,2017,200189,1,,REGULAR,100,AS Roma,1823,Stephan El Shaarawy,1822,Edin Džeko
CL,2017,200189,36,,REGULAR,100,AS Roma,1823,Stephan El Shaarawy,1813,Radja Nainggolan
CL,2017,200189,63,,REGULAR,100,AS Roma,1814,Diego Perotti,1804,Aleksandar Kolarov
CL,2017,200236,45,1,REGULAR,548,AS Monaco FC,8758,Rony,3249,João Moutinho
CL,2017,200236,54,,PENALTY,600,Beşiktaş JK,7854,Cenk Tosun,,
CL,2017,200212,49,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7867,Trent Alexander-Arnold
CL,2017,200212,64,,REGULAR,64,Liverpool FC,3183,Emre Can,7861,James Milner
CL,2017,200212,90,,REGULAR,64,Liverpool FC,8034,Daniel Sturridge,7860,Alberto Moreno
CL,2017,200213,30,,REGULAR,559,Sevilla FC,63,Clément Lenglet,59,Éver Banega
CL,2017,200213,59,,REGULAR,559,Sevilla FC,59,Éver Banega,74,Pablo Sarabia
CL,2017,200213,78,,REGULAR,754,FK Spartak Moskva,16149,Zé Luís,3677,Denis Glushakov
CL,2017,200224,21,,REGULAR,113,SSC Napoli,2092,Lorenzo Insigne,2103,Dries Mertens
CL,2017,200224,34,,REGULAR,65,Manchester City FC,3205,Nicolás Otamendi,3182,Ilkay Gündogan
CL,2017,200224,48,,REGULAR,65,Manchester City FC,3313,John Stones,3184,Leroy Sané
CL,2017,200224,62,,PENALTY,113,SSC Napoli,2094,Jorginho,,
CL,2017,200224,69,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,,
CL,2017,200224,90,2,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3654,Kevin De Bruyne
CL,2017,200225,12,,REGULAR,675,Feyenoord Rotterdam,3469,Nicolai Jørgensen,7478,Steven Berghuis
CL,2017,200225,14,,REGULAR,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra,,
CL,2017,200225,17,,REGULAR,1887,FK Shakhtar Donetsk,16478,Marlos,,
CL,2017,200225,68,,REGULAR,1887,FK Shakhtar Donetsk,16478,Marlos,16485,Facundo Ferreyra
CL,2017,200237,13,,REGULAR,503,FC Porto,3294,Héctor Herrera,,
CL,2017,200237,48,,REGULAR,721,RB Leipzig,3187,Timo Werner,9551,Marcel Sabitzer
CL,2017,200237,61,,REGULAR,503,FC Porto,15909,Danilo Pereira,15904,Alex Telles
CL,2017,200237,90,3,REGULAR,503,FC Porto,3163,Maxi Pereira,15915,Vincent Aboubakar
CL,2017,200248,27,,REGULAR,73,Tottenham Hotspur FC,3324,Dele Alli,3312,Kieran Trippier
CL,2017,200248,56,,REGULAR,73,Tottenham Hotspur FC,3324,Dele Alli,3314,Eric Dier
CL,2017,200248,65,,REGULAR,73,Tottenham Hotspur FC,3459,Christian Eriksen,8004,Harry Kane
CL,2017,200248,80,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,69,Borja Mayoral
CL,2017,200249,29,,REGULAR,4,BV Borussia 09 Dortmund,3246,Raphaël Guerreiro,6487,Shinji Kagawa
CL,2017,200249,51,,REGULAR,752,APOEL FC,15248,Mickaël Poté,16114,Carlão
CL,2017,200214,82,,REGULAR,754,FK Spartak Moskva,16149,Zé Luís,16150,Lorenzo Melgarejo
CL,2017,200214,90,2,REGULAR,734,NK Maribor,15394,Jasmin Mešanović,15393,Marcos Tavares
CL,2017,200238,29,,REGULAR,503,FC Porto,15903,Felipe,10182,Ricardo Pereira
CL,2017,200238,41,,REGULAR,600,Beşiktaş JK,3234,Talisca,7854,Cenk Tosun
CL,2017,200215,2,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,7871,Georginio Wijnaldum
CL,2017,200215,22,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3233,Roberto Firmino
CL,2017,200215,30,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,3626,Sadio Mané
CL,2017,200215,51,,REGULAR,559,Sevilla FC,73,Wissam Ben Yedder,59,Éver Banega
CL,2017,200215,60,,PENALTY,559,Sevilla FC,73,Wissam Ben Yedder,,
CL,2017,200215,90,3,REGULAR,559,Sevilla FC,64,Guido Pizarro,,
CL,2017,200226,88,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3182,Ilkay Gündogan
CL,2017,200227,56,,REGULAR,113,SSC Napoli,2092,Lorenzo Insigne,,
CL,2017,200227,81,,REGULAR,113,SSC Napoli,2097,Piotr Zieliński,2103,Dries Mertens
CL,2017,200227,83,,REGULAR,113,SSC Napoli,2103,Dries Mertens,2085,Albiol
CL,2017,200239,6,,OWN,548,AS Monaco FC,8753,Jemerson,,
CL,2017,200239,9,,REGULAR,721,RB Leipzig,3187,Timo Werner,9550,Kevin Kampl
CL,2017,200239,31,,PENALTY,721,RB Leipzig,3187,Timo Werner,,
CL,2017,200239,43,,REGULAR,548,AS Monaco FC,3739,Radamel Falcao,8758,Rony
CL,2017,200239,45,,REGULAR,721,RB Leipzig,9547,Naby Keïta,9538,Marcel Halstenberg
CL,2017,200250,31,,REGULAR,4,BV Borussia 09 Dortmund,7801,Pierre-Emerick Aubameyang,163,Andrii Yarmolenko
CL,2017,200250,49,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,3324,Dele Alli
CL,2017,200250,76,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,3324,Dele Alli
CL,2017,200251,23,,REGULAR,86,Real Madrid CF,43,Luka Modrić,,
CL,2017,200251,39,,REGULAR,86,Real Madrid CF,49,Karim Benzema,47,Toni Kroos
CL,2017,200251,41,,REGULAR,86,Real Madrid CF,50,Nacho,3360,Raphaël Varane
CL,2017,200251,45,1,REGULAR,86,Real Madrid CF,49,Karim Benzema,44,Cristiano Ronaldo
CL,2017,200251,49,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,48,Marcelo
CL,2017,200251,54,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,,
CL,2017,200166,13,,REGULAR,1900,PFC CSKA Moskva,15791,Georgii Shchennikov,15810,Bibras Natcho
CL,2017,200166,56,,OWN,1903,Sport Lisboa e Benfica,16738,Jardel,,
CL,2017,200190,21,,PENALTY,61,Chelsea FC,3653,Eden Hazard,,
CL,2017,200190,36,,REGULAR,61,Chelsea FC,3230,Willian,3653,Eden Hazard
CL,2017,200190,73,,PENALTY,61,Chelsea FC,7811,Fàbregas,,
CL,2017,200190,85,,REGULAR,61,Chelsea FC,3230,Willian,7818,Pedro
CL,2017,200203,40,,REGULAR,498,Sporting Clube de Portugal,15889,Bas Dost,3256,Gelson Martins
CL,2017,200203,43,,REGULAR,498,Sporting Clube de Portugal,15883,Bruno César,,
CL,2017,200203,66,,REGULAR,498,Sporting Clube de Portugal,15889,Bas Dost,3257,Bruno Fernandes
CL,2017,200203,86,,REGULAR,654,PAE Olympiakos SFP,15829,Vadis Odjidja-Ofoe,15828,Diogo Figueiras
CL,2017,200167,89,,REGULAR,729,FC Basel 1893,3473,Michael Lang,16053,Raoul Petretta
CL,2017,200178,1,,REGULAR,732,Celtic FC,15618,Moussa Dembélé,15717,Jules Ntcham
CL,2017,200178,9,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,3368,Adrien Rabiot
CL,2017,200178,22,,REGULAR,524,Paris Saint-Germain FC,8491,Neymar,8482,Marco Verratti
CL,2017,200178,28,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,8491,Neymar
CL,2017,200178,35,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,3225,Marquinhos
CL,2017,200178,75,,REGULAR,524,Paris Saint-Germain FC,8482,Marco Verratti,,
CL,2017,200178,79,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,8478,Layvin Kurzawa
CL,2017,200178,80,,REGULAR,524,Paris Saint-Germain FC,3223,Dani Alves,3216,Giovani Lo Celso
CL,2017,200179,51,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,366,Corentin Tolisso
CL,2017,200179,63,,REGULAR,726,RSC Anderlecht,9352,Sofiane Hanni,3543,Łukasz Teodorczyk
CL,2017,200179,77,,REGULAR,5,FC Bayern München,366,Corentin Tolisso,359,Joshua Kimmich
CL,2017,200191,69,,REGULAR,78,Club Atlético de Madrid,114,Antoine Griezmann,125,Ángel Correa
CL,2017,200191,85,,REGULAR,78,Club Atlético de Madrid,127,Kevin Gameiro,114,Antoine Griezmann
CL,2017,200192,56,,REGULAR,78,Club Atlético de Madrid,118,Saúl,122,Fernando Torres
CL,2017,200192,75,,OWN,78,Club Atlético de Madrid,15845,Stefan Savić,,
CL,2017,200193,53,,REGULAR,100,AS Roma,1814,Diego Perotti,1822,Edin Džeko
CL,2017,200204,59,,REGULAR,81,FC Barcelona,15871,Paco Alcácer,15868,Denís Suárez
CL,2017,200204,90,1,OWN,498,Sporting Clube de Portugal,15879,Jérémy Mathieu,,
CL,2017,200205,15,,REGULAR,109,Juventus FC,2037,Juan Cuadrado,2028,Alex Sandro
CL,2017,200205,89,,REGULAR,109,Juventus FC,2040,Federico Bernardeschi,2035,Sami Khedira
CL,2017,200168,45,,REGULAR,1900,PFC CSKA Moskva,15795,Vitinho,8831,Mário Fernandes
CL,2017,200168,64,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,3366,Paul Pogba
CL,2017,200168,66,,REGULAR,66,Manchester United FC,3331,Marcus Rashford,7909,Mata
CL,2017,200169,5,,REGULAR,729,FC Basel 1893,16060,Mohamed Elyounoussi,3473,Michael Lang
CL,2017,200169,65,,REGULAR,729,FC Basel 1893,3479,Dimitri Oberlin,143,Manuel Akanji
CL,2017,200180,8,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,,
CL,2017,200180,37,,REGULAR,5,FC Bayern München,366,Corentin Tolisso,365,James Rodríguez
CL,2017,200180,50,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,3170,Edinson Cavani
CL,2017,200180,69,,REGULAR,5,FC Bayern München,366,Corentin Tolisso,360,Kingsley Coman
CL,2017,200181,62,,OWN,732,Celtic FC,15612,Jozo Šimunović,,
CL,2017,200216,4,,PENALTY,64,Liverpool FC,3228,Philippe Coutinho,,
CL,2017,200216,15,,REGULAR,64,Liverpool FC,3228,Philippe Coutinho,3233,Roberto Firmino
CL,2017,200216,18,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,,
CL,2017,200216,47,,REGULAR,64,Liverpool FC,3626,Sadio Mané,7861,James Milner
CL,2017,200216,50,,REGULAR,64,Liverpool FC,3228,Philippe Coutinho,7861,James Milner
CL,2017,200216,76,,REGULAR,64,Liverpool FC,3626,Sadio Mané,8034,Daniel Sturridge
CL,2017,200216,86,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7861,James Milner
CL,2017,200217,10,,REGULAR,734,NK Maribor,15393,Marcos Tavares,43881,Martin Milec
CL,2017,200217,75,,REGULAR,559,Sevilla FC,76,Ganso,77,Joaquín Correa
CL,2017,200228,26,,REGULAR,1887,FK Shakhtar Donetsk,16476,Bernard,16478,Marlos
CL,2017,200228,32,,REGULAR,1887,FK Shakhtar Donetsk,3226,Ismaily,16478,Marlos
CL,2017,200228,90,2,PENALTY,65,Manchester City FC,7891,Sergio Agüero,,
CL,2017,200229,2,,REGULAR,113,SSC Napoli,2097,Piotr Zieliński,,
CL,2017,200229,33,,REGULAR,675,Feyenoord Rotterdam,3469,Nicolai Jørgensen,7478,Steven Berghuis
CL,2017,200229,90,1,REGULAR,675,Feyenoord Rotterdam,7465,Jerry St. Juste,,
CL,2017,200240,9,,REGULAR,503,FC Porto,15915,Vincent Aboubakar,15907,Yacine Brahimi
CL,2017,200240,33,,REGULAR,503,FC Porto,15915,Vincent Aboubakar,15909,Danilo Pereira
CL,2017,200240,45,,REGULAR,503,FC Porto,15907,Yacine Brahimi,15915,Vincent Aboubakar
CL,2017,200240,61,,PENALTY,548,AS Monaco FC,3529,Kamil Glik,,
CL,2017,200240,65,,REGULAR,503,FC Porto,15904,Alex Telles,15909,Danilo Pereira
CL,2017,200240,78,,REGULAR,548,AS Monaco FC,3739,Radamel Falcao,3637,Keïta Baldé
CL,2017,200240,88,,REGULAR,503,FC Porto,15914,Tiquinho,10182,Ricardo Pereira
CL,2017,200241,10,,PENALTY,600,Beşiktaş JK,15953,Álvaro Negredo,,
CL,2017,200241,87,,REGULAR,721,RB Leipzig,9547,Naby Keïta,,
CL,2017,200241,90,,REGULAR,600,Beşiktaş JK,3234,Talisca,30091,Orkan Çınar
CL,2017,200252,20,,REGULAR,73,Tottenham Hotspur FC,8007,Llorente,7997,Serge Aurier
CL,2017,200252,37,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,8007,Llorente
CL,2017,200252,80,,REGULAR,73,Tottenham Hotspur FC,8045,Georges N'Koudou,3324,Dele Alli
CL,2017,200253,8,,REGULAR,86,Real Madrid CF,69,Borja Mayoral,66,Isco
CL,2017,200253,12,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,65,Mateo Kovačić
CL,2017,200253,43,,REGULAR,4,BV Borussia 09 Dortmund,7801,Pierre-Emerick Aubameyang,6481,Marcel Schmelzer
CL,2017,200253,48,,REGULAR,4,BV Borussia 09 Dortmund,7801,Pierre-Emerick Aubameyang,,
CL,2017,200253,81,,REGULAR,86,Real Madrid CF,45,Lucas Vázquez,71,Theo Hernández
CL,2017,200254,2,,REGULAR,109,Juventus FC,2047,Gonzalo Higuaín,2036,Miralem Pjanić
CL,2017,200254,9,,PENALTY,109,Juventus FC,2047,Gonzalo Higuaín,,
CL,2017,200254,35,,REGULAR,73,Tottenham Hotspur FC,8004,Harry Kane,3324,Dele Alli
CL,2017,200254,71,,REGULAR,73,Tottenham Hotspur FC,3459,Christian Eriksen,,
CL,2017,200256,14,,REGULAR,65,Manchester City FC,3182,Ilkay Gündogan,3654,Kevin De Bruyne
CL,2017,200256,18,,REGULAR,65,Manchester City FC,3254,Bernardo Silva,,
CL,2017,200256,23,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,3227,Fernandinho
CL,2017,200256,53,,REGULAR,65,Manchester City FC,3182,Ilkay Gündogan,7891,Sergio Agüero
CL,2017,200258,25,,REGULAR,64,Liverpool FC,3626,Sadio Mané,7871,Georginio Wijnaldum
CL,2017,200258,29,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7861,James Milner
CL,2017,200258,53,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3233,Roberto Firmino
CL,2017,200258,69,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,7861,James Milner
CL,2017,200258,85,,REGULAR,64,Liverpool FC,3626,Sadio Mané,7875,Danny Ings
CL,2017,200262,33,,REGULAR,524,Paris Saint-Germain FC,3368,Adrien Rabiot,,
CL,2017,200262,45,,PENALTY,86,Real Madrid CF,44,Cristiano Ronaldo,,
CL,2017,200262,83,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,,
CL,2017,200262,86,,REGULAR,86,Real Madrid CF,48,Marcelo,52,Marco Asensio
CL,2017,200266,62,,REGULAR,61,Chelsea FC,3230,Willian,3653,Eden Hazard
CL,2017,200266,75,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3197,Iniesta
CL,2017,200268,43,,REGULAR,5,FC Bayern München,370,Thomas Müller,349,David Alaba
CL,2017,200268,52,,REGULAR,5,FC Bayern München,360,Kingsley Coman,371,Robert Lewandowski
CL,2017,200268,66,,REGULAR,5,FC Bayern München,370,Thomas Müller,359,Joshua Kimmich
CL,2017,200268,79,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,,
CL,2017,200268,88,,REGULAR,5,FC Bayern München,371,Robert Lewandowski,370,Thomas Müller
CL,2017,200264,41,,REGULAR,100,AS Roma,1818,Cengiz Ünder,1822,Edin Džeko
CL,2017,200264,52,,REGULAR,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra,16470,Yaroslav Rakitskii
CL,2017,200264,71,,REGULAR,1887,FK Shakhtar Donetsk,3232,Fred,,
CL,2017,200263,51,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,45,Lucas Vázquez
CL,2017,200263,71,,REGULAR,524,Paris Saint-Germain FC,3170,Edinson Cavani,,
CL,2017,200263,80,,REGULAR,86,Real Madrid CF,3231,Casemiro,44,Cristiano Ronaldo
CL,2017,200255,39,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,3312,Kieran Trippier
CL,2017,200255,64,,REGULAR,109,Juventus FC,2047,Gonzalo Higuaín,2035,Sami Khedira
CL,2017,200255,67,,REGULAR,109,Juventus FC,2046,Paulo Dybala,2047,Gonzalo Higuaín
CL,2017,200257,8,,REGULAR,65,Manchester City FC,3236,Gabriel Jesus,3254,Bernardo Silva
CL,2017,200257,17,,REGULAR,729,FC Basel 1893,16060,Mohamed Elyounoussi,16044,Blás Riveros
CL,2017,200257,71,,REGULAR,729,FC Basel 1893,3473,Michael Lang,16060,Mohamed Elyounoussi
CL,2017,200261,74,,REGULAR,559,Sevilla FC,73,Wissam Ben Yedder,74,Pablo Sarabia
CL,2017,200261,78,,REGULAR,559,Sevilla FC,73,Wissam Ben Yedder,77,Joaquín Correa
CL,2017,200261,84,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,3331,Marcus Rashford
CL,2017,200265,52,,REGULAR,100,AS Roma,1822,Edin Džeko,1812,Kevin Strootman
CL,2017,200269,18,,REGULAR,5,FC Bayern München,356,Thiago Alcântara,370,Thomas Müller
CL,2017,200269,46,,OWN,600,Beşiktaş JK,15938,Gökhan Gönül,,
CL,2017,200269,59,,REGULAR,600,Beşiktaş JK,15957,Vágner Love,15938,Gökhan Gönül
CL,2017,200269,84,,REGULAR,5,FC Bayern München,375,Sandro Wagner,,
CL,2017,200267,3,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3169,Luis Suárez
CL,2017,200267,20,,REGULAR,81,FC Barcelona,3373,Ousmane Dembélé,3218,Lionel Messi
CL,2017,200267,63,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3169,Luis Suárez
CL,2017,200272,32,,REGULAR,559,Sevilla FC,74,Pablo Sarabia,85,Sergio Escudero
