season,round,tie,t1win,made_minute,away,t1goaldiff,t1awaygoaldiff,neutral,pregameodds,pregameodds2,pregameodds3
2010,first,olympiacos-bordeaux,0,172,,-1,0,0.18232771753506113,0.16788194971228587,0.21082677213063006,0.16658895757826714
2010,first,olympiacos-bordeaux,0,173,,-1,0,0.18009069107971082,0.1656730474273382,0.20834618487421167,0.16444104186489397
2010,first,olympiacos-bordeaux,0,174,,-1,0,0.17784122784642545,0.1634500834754318,0.20572645410137935,0.16226801045700398
2010,first,olympiacos-bordeaux,0,175,,-1,0,0.17558166984969642,0.16121609000253834,0.202981519077912,0.16007379842358344
2010,first,olympiacos-bordeaux,0,176,,-1,0,0.17331430718821142,0.15897401871268074,0.2001251868386849,0.15786224438139637
2010,first,olympiacos-bordeaux,0,177,,-1,0,0.1710413758329784,0.1567267376470208,0.19717107813167545,0.15563708498583195
2010,first,olympiacos-bordeaux,0,178,,-1,0,0.16876505557651636,0.15447702828950446,0.1941325765948558,0.15340194993882764
2010,first,olympiacos-bordeaux,0,179,,-1,0,0.16648746814753534,0.15222758300321626,0.19102278138019105,0.15116035752196139
2010,first,olympiacos-bordeaux,0,180,,-1,0,0.1642106754948806,0.14998100280009832,0.1878544634440677,0.14891571066041795
2010,first,olympiacos-bordeaux,0,181,h,-2,0,0.03738033628735294,0.039967768943877616,0.042680580188555986,0.039117758291053
2010,first,olympiacos-bordeaux,0,182,,-2,0,0.03641535076868051,0.03877509390713284,0.04122117348023884,0.037934663310642686
2010,first,olympiacos-bordeaux,0,183,,-2,0,0.03547134492763142,0.03761386300964911,0.039795382812462636,0.036782228784850775
2010,first,olympiacos-bordeaux,0,184,,-2,0,0.03454793082510653,0.036483375052479096,0.03840468850389769,0.03565997217767942
2010,first,porto-arsenal,0,1,,0,0,0.38858431516473496,0.45955646139871553,0.36384125105097437,0.45611550969011616
2010,first,porto-arsenal,0,2,,0,0,0.3859724975861159,0.45632102337238617,0.35958381145023255,0.4534591070956557
2010,first,porto-arsenal,0,3,,0,0,0.3835079813997577,0.45334472823226046,0.3557954024881739,0.45101267071445683
2010,first,porto-arsenal,0,4,,0,0,0.38118647267435285,0.4506196549494952,0.3524556418272329,0.44876994099217277
2010,first,porto-arsenal,0,5,,0,0,0.37900372879697397,0.44813788605880994,0.34954486889955483,0.44672467471878624
2010,first,porto-arsenal,0,6,,0,0,0.3769555605968853,0.4458915250541755,0.3470441495595923,0.44487065350465854
2010,first,porto-arsenal,0,7,,0,0,0.37503783370870225,0.44387270994453276,0.34493526405857766,0.44320169024619455
2010,first,porto-arsenal,0,8,,0,0,0.3732464692621829,0.4420736234326235,0.34320068173832335,0.44171163382227713
2010,first,porto-arsenal,0,9,,0,0,0.37157744397931797,0.4404865001476615,0.3418235253508601,0.44039437224546446
2010,first,porto-arsenal,0,10,,0,0,0.3700267897530547,0.4391036313299204,0.3407875274762009,0.4392438344750011
2010,first,porto-arsenal,0,11,h,1,0,0.6395261142195283,0.6545026583046153,0.510280559871562,0.6441094628999671
2010,first,porto-arsenal,0,12,,1,0,0.6370957879391732,0.6522975323952657,0.5083606704620324,0.6423633277712179
2010,first,porto-arsenal,0,13,,1,0,0.6348069042581796,0.6503207856139293,0.5068376200598014,0.6408082156446026
2010,first,porto-arsenal,0,14,,1,0,0.6326548181648468,0.6485633838338666,0.5056920658181809,0.6394366219342553
2010,first,porto-arsenal,0,15,,1,0,0.6306347227600937,0.6470159531194335,0.5049046018180001,0.638240835673937
2010,first,porto-arsenal,0,16,,1,0,0.6287416648600773,0.6456688219523011,0.5044557837622986,0.6372129645787371
2010,first,porto-arsenal,0,17,,1,0,0.6269705593607849,0.6445120595139541,0.5043261446969299,0.6363449578478763
2010,first,porto-arsenal,0,18,a,0,-1,0.47221492132822235,0.5382775491021701,0.5097484484049174,0.5338381253134197
2010,first,porto-arsenal,0,19,,0,-1,0.4685571234109461,0.5351934074126626,0.5074744976386283,0.5310413267514421
2010,first,porto-arsenal,0,20,,0,-1,0.4649957583068686,0.5322430656647275,0.5054351471778286,0.5283578576630644
2010,first,porto-arsenal,0,21,,0,-1,0.46152702817387636,0.5294195753212847,0.5036136158800923,0.5257816885412498
2010,first,porto-arsenal,0,22,,0,-1,0.4581471032144412,0.5267159015127397,0.5019930710798505,0.5233067306375325
2010,first,porto-arsenal,0,23,,0,-1,0.4548521277747579,0.5241249351703298,0.5005566441135855,0.5209268441313218
2010,first,porto-arsenal,0,24,,0,-1,0.4516382258511483,0.5216395036968752,0.4992874419628058,0.5186358453395954
2010,first,porto-arsenal,0,25,,0,-1,0.4485015060528561,0.5192523803226422,0.49816855579703384,0.5164275130638843
2010,first,porto-arsenal,0,26,,0,-1,0.44543806606871095,0.5169562922854314,0.4971830670848991,0.514295594165612
2010,first,porto-arsenal,0,27,,0,-1,0.4424439966833417,0.5147439279651639,0.49631405183636307,0.5122338084549845
2010,first,porto-arsenal,0,28,,0,-1,0.43951538538671237,0.5126079430943401,0.49554458344383284,0.510235852972851
2010,first,porto-arsenal,0,29,,0,-1,0.4366483196187857,0.5105409661570086,0.4948577345048962,0.5082954057393516
2010,first,porto-arsenal,0,30,,0,-1,0.43383888968912343,0.508535603080454,0.4942365779349172,0.5064061290378361
2010,first,porto-arsenal,0,31,,0,-1,0.4310831914092404,0.5065844413158205,0.4936641876139406,0.5045616722975316
2010,first,porto-arsenal,0,32,,0,-1,0.4283773284735641,0.5046800533964465,0.493123638759345,0.5027556746338012
2010,first,porto-arsenal,0,33,,0,-1,0.4257174146229427,0.5028150000558612,0.4925980081735226,0.5009817671006392
2010,first,porto-arsenal,0,34,,0,-1,0.42309957562278855,0.5009818329812834,0.49207037448454694,0.49923357470629953
2010,first,porto-arsenal,0,35,,0,-1,0.42051995108618573,0.49917309727308934,0.4915238184773385,0.49750471823969133
2010,first,porto-arsenal,0,36,,0,-1,0.41797469617060623,0.4973813336761421,0.490941423603241,0.49578881595243107
2010,first,porto-arsenal,0,37,,0,-1,0.4154599831753029,0.4955990806451237,0.49030627675716815,0.4940794851392011
2010,first,porto-arsenal,0,38,,0,-1,0.4129720030649708,0.49381887630310667,0.4896014694235588,0.49237034365737864
2010,first,porto-arsenal,0,39,,0,-1,0.410506966943897,0.4920332603505633,0.48881009931526365,0.49065501142574475
2010,first,porto-arsenal,0,40,,0,-1,0.40806110750355906,0.4902347759808402,0.48791527266314577,0.4889271119414767
2010,first,porto-arsenal,0,41,,0,-1,0.40563068046547623,0.48841597185784236,0.48690010735854045,0.4871802738545749
2010,first,porto-arsenal,0,42,,0,-1,0.4032119660400712,0.48656940421225287,0.4857477372057102,0.4854081326393663
2010,first,porto-arsenal,0,43,,0,-1,0.400801270421353,0.48468763911407764,0.48444131760689296,0.48360433240375417
2010,first,porto-arsenal,0,44,,0,-1,0.39839492733639065,0.4827632549816152,0.48296403307825025,0.4817625278784592
2010,first,porto-arsenal,0,45,,0,-1,0.39598929966779317,0.48078884539011063,0.4812991070806534,0.47987638663057536
2010,first,porto-arsenal,0,46,,0,-1,0.3935807811667511,0.4787570222473207,0.4794298147442805,0.47793959154836463
2010,first,porto-arsenal,0,47,,0,-1,0.39116579827361525,0.4766604194079697,0.47733949916973395,0.47594584364729203
2010,first,porto-arsenal,0,48,,0,-1,0.38874081206247885,0.4744916968045625,0.47501159209975874,0.4738888652508395
2010,first,porto-arsenal,0,49,,0,-1,0.38630232032579115,0.47224354517819783,0.47242963987322456,0.47176240360360594
2010,first,porto-arsenal,0,50,,0,-1,0.38384685981463734,0.46990869149981235,0.46957733569479615,0.4695602349785513
2010,first,porto-arsenal,0,51,,0,-1,0.38137100864998164,0.46747990517961,0.46643855937696727,0.4672761693449358
2010,first,porto-arsenal,0,52,h,1,-1,0.6103319853376856,0.6558909138705473,0.6293724969757766,0.6537379298014239
2010,first,porto-arsenal,0,53,,1,-1,0.6062792484078712,0.6515247963282171,0.6242692281984962,0.6501664690439773
2010,first,porto-arsenal,0,54,,1,-1,0.6021122431423244,0.6469168447869141,0.6187388476937844,0.6464051706888797
2010,first,porto-arsenal,0,55,,1,-1,0.5978240956572087,0.6420525826797063,0.6127562218323255,0.6424426466177372
2010,first,porto-arsenal,0,56,,1,-1,0.5935783065835484,0.6373743638524841,0.6073057712833753,0.6386168530643631
2010,first,porto-arsenal,0,57,,1,-1,0.5895377055403986,0.6333112352097512,0.6033328371638118,0.6352566366526222
2010,first,porto-arsenal,0,58,,1,-1,0.5856940893171826,0.6298264717558594,0.6007467440558616,0.6323356081068637
2010,first,porto-arsenal,0,59,,1,-1,0.5820388885140011,0.6268809555505354,0.5994497827961949,0.6298259971911185
2010,first,porto-arsenal,0,60,,1,-1,0.5785632111274791,0.6244336347069689,0.5993390453147388,0.6276988924884153
2010,first,porto-arsenal,0,61,,1,-1,0.5752578816759659,0.6224419104204435,0.600307798628319,0.6259244476231182
2010,first,porto-arsenal,0,62,,1,-1,0.5721134761694425,0.6208619617277276,0.6022465276720927,0.6244720579677602
2010,first,porto-arsenal,0,63,,1,-1,0.5691203532370712,0.6196490169852404,0.6050437568353235,0.6233105115856117
2010,first,porto-arsenal,0,64,,1,-1,0.5662686817253292,0.6187575800044542,0.6085867369724207,0.6224081177620092
2010,first,porto-arsenal,0,65,,1,-1,0.5635484650737204,0.6181416175553542,0.6127620608468173,0.6217328160186084
2010,first,porto-arsenal,0,66,,1,-1,0.5609495627646202,0.6177547136653049,0.6174562471313653,0.6212522680227257
2010,first,porto-arsenal,0,67,,1,-1,0.5584617091301316,0.6175501948927228,0.622556312385836,0.6209339343278635
2010,first,porto-arsenal,0,68,,1,-1,0.5560745297829897,0.6174812296090882,0.627950332663414,0.6207451374334144
2010,first,porto-arsenal,0,69,,1,-1,0.5537775559214666,0.6175009033257043,0.6335279821168963,0.6206531122477646
2010,first,porto-arsenal,0,70,,1,-1,0.5515602367406832,0.6175622712845587,0.639181025512249,0.6206250446911825
2010,first,porto-arsenal,0,71,,1,-1,0.5494119501653615,0.6176183889151067,0.6448037350132754,0.6206280988909623
2010,first,porto-arsenal,0,72,,1,-1,0.5473220121024069,0.6176223203515413,0.6502931988358238,0.6206294332063506
2010,first,porto-arsenal,0,73,,1,-1,0.5452796843962329,0.6175271250129162,0.6555494900068274,0.6205962051776897
2010,first,porto-arsenal,0,74,,1,-1,0.5432741816557922,0.617285822272703,0.6604756669264471,0.6204955654243653
2010,first,porto-arsenal,0,75,,1,-1,0.5412946771101833,0.6168513344853914,0.6649775830134914,0.6202946405200414
2010,first,porto-arsenal,0,76,,1,-1,0.539330307639661,0.6161764090974724,0.6689634896715931,0.6199605049515134
2010,first,porto-arsenal,0,77,,1,-1,0.5373701781211486,0.6152135212543841,0.6723434244756599,0.6194601424199022
2010,first,porto-arsenal,0,78,,1,-1,0.5354033652220319,0.6139147592357469,0.6750283843577614,0.6187603969712966
2010,first,porto-arsenal,0,79,,1,-1,0.5334189207732878,0.6122316962287632,0.6769292914672412,0.6178279147513672
2010,first,porto-arsenal,0,80,,1,-1,0.5314058748529299,0.6101152534141631,0.6779557674632353,0.6166290775699349
2010,first,porto-arsenal,0,81,,1,-1,0.5293532387134497,0.6075155611313826,0.6780147408884368,0.6151299299445614
2010,first,porto-arsenal,0,82,,1,-1,0.5272500076924286,0.6043818270608321,0.677008923103334,0.6132961018773453
2010,first,porto-arsenal,0,83,,1,-1,0.5252089471030765,0.6011287172365335,0.6758043747239221,0.6113897349786289
2010,first,porto-arsenal,0,84,,1,-1,0.5233467019234689,0.5981920845104112,0.6753047022371739,0.6096917624328618
2010,first,porto-arsenal,0,85,,1,-1,0.5216580327270697,0.5955516870574087,0.6754628806173425,0.6081954906669857
2010,first,porto-arsenal,0,86,,1,-1,0.5201376493103506,0.5931867426503963,0.6762297446910857,0.6068940417048422
2010,first,porto-arsenal,0,87,,1,-1,0.5187802195609953,0.5910760190535961,0.6775544795604544,0.6057803752952723
2010,first,porto-arsenal,0,88,,1,-1,0.5175803770102443,0.5891979111374517,0.679385055913078,0.6048473087833769
2010,first,porto-arsenal,0,89,,1,-1,0.5165327272125255,0.5875305063736492,0.6816686214287977,0.6040875349478024
2010,first,porto-arsenal,0,90,,1,-1,0.5156318530872981,0.586051640199663,0.6843518570114417,0.6034936380170894
2010,first,porto-arsenal,0,91,,1,-1,0.5148723193494806,0.5847389425627685,0.687381304001533,0.6030581080660093
2010,first,porto-arsenal,0,92,,1,-1,0.514248676146089,0.5835698767730911,0.690703666043915,0.602773353979025
2010,first,porto-arsenal,0,93,,1,-1,0.5137554620079098,0.5637469054962149,0.6942660870316363,0.6026317151530157
2010,first,porto-arsenal,0,94,,1,-1,0.5133872062162885,0.5636436890360815,0.6980164046224994,0.6026254720956429
2010,first,porto-arsenal,0,95,,1,-1,0.5131384306764916,0.5637249918822483,0.7019033772906365,0.6027468560595594
2010,first,porto-arsenal,0,96,,1,-1,0.5130036513806776,0.5639825259455926,0.7058768817633897,0.6029880578363797
2010,first,porto-arsenal,0,97,,1,-1,0.5129773795353427,0.5644079573797768,0.709888077005528,0.6033412358181948
2010,first,porto-arsenal,0,98,,1,-1,0.5130541224201974,0.5649929131491981,0.7138895306244751,0.6037985234186362
2010,first,porto-arsenal,0,99,,1,-1,0.5132283840378522,0.5657289869033728,0.7178353036359211,0.6043520359302599
2010,first,porto-arsenal,0,100,,1,-1,0.5134946656064224,0.5666077443275098,0.7216809898863404,0.6049938768804624
2010,first,porto-arsenal,0,101,,1,-1,0.5138474659402416,0.5676207281148815,0.7253837070037181,0.6057161439344059
2010,first,porto-arsenal,0,102,h,0,-1,0.32407594575310955,0.364297181651556,0.5797138002667415,0.42390175893319976
2010,first,porto-arsenal,0,103,,0,-1,0.3241378359934209,0.36506197470191065,0.5825091690481841,0.4236336967905688
2010,first,porto-arsenal,0,104,,0,-1,0.3241907748574373,0.3658743328638822,0.5849654667232719,0.42336150787555754
2010,first,porto-arsenal,0,105,,0,-1,0.3242284400887446,0.366729785475303,0.5870338098307977,0.42307927842737375
2010,first,porto-arsenal,0,106,,0,-1,0.32424450878190125,0.3676238490863719,0.5886654134745866,0.4227810990555811
2010,first,porto-arsenal,0,107,,0,-1,0.32423265925168193,0.36855202542621995,0.5898114212070473,0.42246106526919475
2010,first,porto-arsenal,0,108,,0,-1,0.3241865735430532,0.36950979967299663,0.5904227082952773,0.4221132782398827
2010,first,porto-arsenal,0,109,,0,-1,0.32409994058438346,0.3704926390231581,0.5904496647742971,0.42173184580678375
2010,first,porto-arsenal,0,110,,0,-1,0.3239196077574512,0.3713454104664698,0.5899413917838204,0.421184668963514
2010,first,porto-arsenal,0,111,,0,-1,0.32360282345799624,0.3719271411332472,0.589005541660066,0.42035777623503046
2010,first,porto-arsenal,0,112,,0,-1,0.3231589393846109,0.3722547448340512,0.5876796150588618,0.41927255862888746
2010,first,porto-arsenal,0,113,,0,-1,0.3225973640727835,0.37234538607019946,0.5860009282875877,0.4179504975938922
2010,first,porto-arsenal,0,114,,0,-1,0.3219275452915648,0.37221643065272275,0.5840067323226026,0.41641313644496514
2010,first,porto-arsenal,0,115,,0,-1,0.3211589537372602,0.37188540152150085,0.5817343172458961,0.41468205345350984
2010,first,porto-arsenal,0,116,,0,-1,0.32030106796364266,0.3713699390515931,0.5792210999339577,0.41277883603114207
2010,first,porto-arsenal,0,117,h,-1,-1,0.1554751262403811,0.19891466108309183,0.34953080532707015,0.2361181600144058
2010,first,porto-arsenal,0,118,,-1,-1,0.1541864321975905,0.19764709971428893,0.34563992933603277,0.23330858465002494
2010,first,porto-arsenal,0,119,,-1,-1,0.15284267602852825,0.19625248219404784,0.3416244967762844,0.230408302269103
2010,first,porto-arsenal,0,120,,-1,-1,0.1514488451647921,0.1947403469033746,0.33751215835798415,0.22743009392838862
2010,first,porto-arsenal,0,121,,-1,-1,0.15000986789882936,0.193120244064044,0.33333012507506066,0.22438649182459283
2010,first,porto-arsenal,0,122,,-1,-1,0.14853060167776255,0.1914016998319477,0.32910510259922604,0.22128974609851473
2010,first,porto-arsenal,0,123,,-1,-1,0.14701582231754143,0.18959418254411775,0.3248632320508063,0.21815179457359682
2010,first,porto-arsenal,0,124,,-1,-1,0.14547021414634725,0.18770707116352872,0.3206300386129015,0.21498423560721133
2010,first,porto-arsenal,0,125,,-1,-1,0.14389836108335427,0.1857496259698889,0.3164303894089015,0.21179830422025395
2010,first,porto-arsenal,0,126,,-1,-1,0.14230473865590748,0.18373096154650315,0.3122884619660052,0.2086048516517195
2010,first,porto-arsenal,0,127,,-1,-1,0.14069370695493533,0.1816600221127876,0.30822772444838853,0.20541432846088675
2010,first,porto-arsenal,0,128,,-1,-1,0.13906950452503639,0.1795455592490933,0.30427092867314204,0.20223677127167855
2010,first,porto-arsenal,0,129,,-1,-1,0.13743624318221245,0.1773961120552492,0.3004401167306583,0.19908179322287547
2010,first,porto-arsenal,0,130,,-1,-1,0.13579790374871667,0.17521998977684985,0.29675664182919465,0.19595857815536552
2010,first,porto-arsenal,0,131,,-1,-1,0.13415833269102226,0.17302525692404558,0.29324120378068175,0.19287587853469207
2010,first,porto-arsenal,0,132,,-1,-1,0.13252123964353088,0.1708197208967996,0.28991389935017736,0.18984201707495887
2010,first,porto-arsenal,0,133,,-1,-1,0.13089019579741648,0.16861092211861073,0.28679428751184116,0.18686489199969716
2010,first,porto-arsenal,0,134,,-1,-1,0.12926863313097053,0.16640612666799653,0.28390146949520767,0.18395198584752565
2010,first,porto-arsenal,0,135,,-1,-1,0.1276598444550516,0.1642123213839974,0.28125418337002756,0.18111037770613295
2010,first,porto-arsenal,0,136,,-1,-1,0.1260669842447808,0.16203621140903207,0.27887091280686305,0.17834675873791914
2010,first,porto-arsenal,0,137,,-1,-1,0.12444090990726643,0.15978538051588248,0.27633558554359644,0.17555019846179887
2010,first,porto-arsenal,0,138,,-1,-1,0.12273694623696557,0.15737581566472236,0.2732568362109452,0.1726181084222484
2010,first,porto-arsenal,0,139,,-1,-1,0.12096472470244848,0.1548264925741733,0.26969084480688493,0.16956917307951586
2010,first,porto-arsenal,0,140,,-1,-1,0.11913368079980628,0.15215612594393302,0.26569439083632485,0.166421679246565
2010,first,porto-arsenal,0,141,,-1,-1,0.11725301478734829,0.14938305627468135,0.26132436639132084,0.1631934257757859
2010,first,porto-arsenal,0,142,,-1,-1,0.11533165686996721,0.1465251474628795,0.2566373137800328,0.1599016423246042
2010,first,porto-arsenal,0,143,,-1,-1,0.11337823685000474,0.143599695558237,0.2516889886218384,0.15656291758725885
2010,first,porto-arsenal,0,144,,-1,-1,0.11140105822841631,0.1406233489953637,0.24653395148447899,0.15319313730924036
2010,first,porto-arsenal,0,145,,-1,-1,0.10940807670686412,0.13761204051562906,0.24122519272585355,0.1498074323109099
2010,first,porto-arsenal,0,146,,-1,-1,0.10740688300868435,0.13458093088389714,0.23581379616516399,0.14642013664192552
2010,first,porto-arsenal,0,147,,-1,-1,0.10540468990516173,0.13154436438208753,0.23034864754374193,0.14304475587313392
2010,first,porto-arsenal,0,148,,-1,-1,0.10340832330386464,0.1285158359324997,0.22487619348972873,0.1396939454126858
2010,first,porto-arsenal,0,149,,-1,-1,0.10142421722860495,0.1255079695739231,0.2194402559567247,0.1363794986134331
2010,first,porto-arsenal,0,150,,-1,-1,0.0994584124964567,0.12253250788803288,0.2140819059782201,0.13311234432402283
2010,first,porto-arsenal,0,151,,-1,-1,0.09751655887669636,0.11960031185736661,0.2088393991991988,0.12990255343087798
2010,first,porto-arsenal,0,152,,-1,-1,0.09560392049991258,0.11672137053359723,0.20374817415257593,0.12675935384615708
2010,first,porto-arsenal,0,153,,-1,-1,0.09372538427314087,0.1139048198093736,0.19884091277515986,0.12369115332071616
2010,first,porto-arsenal,0,154,,-1,-1,0.09188547104888822,0.11115896952128995,0.19414766132506395,0.12070556940315764
2010,first,porto-arsenal,0,155,,-1,-1,0.09008834929235847,0.10849133806723117,0.18969600876742543,0.11780946582745001
2010,first,porto-arsenal,0,156,h,-2,-1,0.024905036775101627,0.03438611295570235,0.050492820800577945,0.03784219738632452
2010,first,porto-arsenal,0,157,,-2,-1,0.024145975584083705,0.03306430728751216,0.048576258923457925,0.03636820713701313
2010,first,porto-arsenal,0,158,,-2,-1,0.02340807243932502,0.03179248816586286,0.04677932038533048,0.03495207603506386
2010,first,porto-arsenal,0,159,h,-3,-1,0.005572458422729309,0.0097144428098349285,0.009801149506783359,0.010735988445329058
2010,first,porto-arsenal,0,160,,-3,-1,0.0053376381007224265,0.009194685332950791,0.009301142179576958,0.010151741250443286
2010,first,porto-arsenal,0,161,,-3,-1,0.005110130377122466,0.008698577449992377,0.00883339710819508,0.009595109928849987
2010,first,porto-arsenal,0,162,,-3,-1,0.0048897613434159175,0.00822533516528888,0.00839644597300225,0.00906501144288297
2010,first,porto-arsenal,0,163,,-3,-1,0.004676365263083422,0.007774179984010833,0.007988837217152083,0.0085603950293297
2010,first,porto-arsenal,0,164,,-3,-1,0.004471254054745585,0.00734639273131233,0.0076008238731494334,0.008082304539416229
2010,first,porto-arsenal,0,165,,-3,-1,0.0042755128204698435,0.0069427538108824466,0.007223977931537059,0.007631341172478241
2010,first,porto-arsenal,0,166,,-3,-1,0.004088663130580524,0.006561813560664668,0.006858770509357713,0.0072058942646638655
2010,first,porto-arsenal,0,167,,-3,-1,0.003910254204955168,0.006202215994467356,0.006505576240283322,0.006804454449757037
2010,first,porto-arsenal,0,168,,-3,-1,0.003739861166399045,0.005862692380269897,0.006164678966980955,0.006425606987387577
2010,first,porto-arsenal,0,169,,-3,-1,0.0035770834115568255,0.005542055273410802,0.0058362777155242535,0.006068025538457352
2010,first,porto-arsenal,0,170,,-3,-1,0.003421543091030007,0.005239192972471945,0.0055204928579837545,0.005730466358693881
2010,first,porto-arsenal,0,171,,-3,-1,0.0032728836909788595,0.004953064367806875,0.005217372376807317,0.005411762882884823
2010,first,porto-arsenal,0,172,,-3,-1,0.0031307687090535432,0.0046826941546869935,0.004926898152570759,0.005110820673942306
2010,first,porto-arsenal,0,173,,-3,-1,0.0029948804180229744,0.004427168384954179,0.00464899220494075,0.004826612712489725
2010,first,porto-arsenal,0,174,,-3,-1,0.0028649187109550034,0.004185630332875265,0.004383522825068043,0.004558175004147673
2010,first,porto-arsenal,0,175,,-3,-1,0.002740600022250942,0.003957276652592426,0.004130310545958269,0.004304602483116207
2010,first,porto-arsenal,0,176,,-3,-1,0.0026216563192531027,0.00374135380615849,0.003889133905511414,0.0040650451920060835
2010,first,porto-arsenal,0,177,,-3,-1,0.0025078341595290393,0.0035371547426394077,0.0036597349647608025,0.003838704719158725
2010,first,porto-arsenal,0,178,,-3,-1,0.0023988938092924113,0.003344015810163294,0.003441824551282497,0.003624830875916033
2010,first,porto-arsenal,0,179,,-3,-1,0.0022946084187501457,0.0031613138840993257,0.003235087204709194,0.003422718597454537
2010,first,porto-arsenal,0,180,,-3,-1,0.002194763250470741,0.002988463695766118,0.003039185807713603,0.003231705051887021
2010,first,porto-arsenal,0,181,,-3,-1,0.002099154957150921,0.002824915347201689,0.002853765891685064,0.003051166943359588
2010,first,porto-arsenal,0,182,,-3,-1,0.002007590905419443,0.0026701519985813434,0.0026784596115890322,0.0028805179958350602
2010,first,porto-arsenal,0,183,,-3,-1,0.001919888542558551,0.002523687715849449,0.0025128893891627323,0.0027192066051575114
2010,first,porto-arsenal,0,184,h,-4,-1,3.150096222785495e-4,5.501530862643696e-4,3.1289214596267966e-4,5.891525120852209e-4
2010,first,stuttgart-barcelona,0,1,,0,0,0.38858431516473496,0.05255159139686631,0.06564278686388592,0.05191666789166587
2010,first,stuttgart-barcelona,0,2,,0,0,0.3859724975861159,0.05208165086878221,0.06532963546869482,0.051550166415285564
2010,first,stuttgart-barcelona,0,3,,0,0,0.3835079813997577,0.0516483038226718,0.06503980488453062,0.051209513265787564
2010,first,stuttgart-barcelona,0,4,,0,0,0.38118647267435285,0.051249944311591425,0.06477265945054295,0.05089373167001156
2010,first,stuttgart-barcelona,0,5,,0,0,0.37900372879697397,0.050885056572594185,0.0645275909584933,0.050601891126295595
2010,first,stuttgart-barcelona,0,6,,0,0,0.3769555605968853,0.05055220818474148,0.06430401718777637,0.050333104299479334
2010,first,stuttgart-barcelona,0,7,,0,0,0.37503783370870225,0.05025004367146997,0.06410138050523428,0.05008652408935437
2010,first,stuttgart-barcelona,0,8,,0,0,0.3732464692621829,0.04997727851337022,0.06391914652617393,0.049861340861055134
2010,first,stuttgart-barcelona,0,9,,0,0,0.37157744397931797,0.04973269354003964,0.06375680283318153,0.04965677982666797
2010,first,stuttgart-barcelona,0,10,,0,0,0.3700267897530547,0.04951512967211374,0.06361385774949412,0.04947209856807354
2010,first,stuttgart-barcelona,0,11,,0,0,0.36859059277597633,0.04932348298687271,0.06348983916385978,0.049306584691739534
2010,first,stuttgart-barcelona,0,12,,0,0,0.3672649922815732,0.04915670008296441,0.06338429340397463,0.049159553606839414
2010,first,stuttgart-barcelona,0,13,,0,0,0.3660461789554001,0.049013773721792823,0.06329678415573751,0.04903034641869718
2010,first,stuttgart-barcelona,0,14,,0,0,0.364930393068411,0.04889373872499956,0.06322689142571711,0.04891832793014617
2010,first,stuttgart-barcelona,0,15,,0,0,0.36391392238009884,0.04879566810922177,0.06317421054436119,0.04882288474394501
2010,first,stuttgart-barcelona,0,16,,0,0,0.36299309985473255,0.04871866944095258,0.06313835120762012,0.04874342345991803
2010,first,stuttgart-barcelona,0,17,,0,0,0.3621643012299633,0.04866188139586776,0.06311893655478489,0.048679368960980914
2010,first,stuttgart-barcelona,0,18,,0,0,0.36142394247335524,0.04862447050841837,0.06311560228046803,0.048630162782680654
2010,first,stuttgart-barcelona,0,19,,0,0,0.3607684771589657,0.04860562809883748,0.06312799577877465,0.04859526156131713
2010,first,stuttgart-barcelona,0,20,,0,0,0.3601943937929366,0.04860456736596827,0.06315577531782875,0.04857413555613254
2010,first,stuttgart-barcelona,0,21,,0,0,0.3596982131141483,0.04862052063550358,0.06319860924293176,0.0485662672414453
2010,first,stuttgart-barcelona,0,22,,0,0,0.3592764853933115,0.04865273675433522,0.06325617520673471,0.048571149964979424
2010,first,stuttgart-barcelona,0,23,,0,0,0.3589257877514109,0.04870047862275113,0.06332815942491278,0.04858828666898989
2010,first,stuttgart-barcelona,0,24,,0,0,0.35864272151615484,0.04876302085719559,0.0634142559559259,0.048617188671118
2010,first,stuttgart-barcelona,0,25,h,1,0,0.6165477480061105,0.0984168932205488,0.10574846120589056,0.09620206991056579
2010,first,stuttgart-barcelona,0,26,,1,0,0.6156293438251912,0.09843011090050445,0.1059038609575192,0.09625173905852533
2010,first,stuttgart-barcelona,0,27,,1,0,0.6147771987004877,0.09847120926967363,0.1060883133405574,0.09632544462585754
2010,first,stuttgart-barcelona,0,28,,1,0,0.613985438554057,0.09853675243970926,0.10629918099479427,0.0964206851028017
2010,first,stuttgart-barcelona,0,29,,1,0,0.6132481573211068,0.09862331415174748,0.10653382571431615,0.09653496393427964
2010,first,stuttgart-barcelona,0,30,,1,0,0.6125594209183788,0.09872747068420712,0.10678960280072455,0.09666578476655992
2010,first,stuttgart-barcelona,0,31,,1,0,0.6119132707310007,0.09884579483651235,0.10706385602079832,0.09681064728448371
2010,first,stuttgart-barcelona,0,32,,1,0,0.6113037266435026,0.09897485098488568,0.10735391316787544,0.09696704363719136
2010,first,stuttgart-barcelona,0,33,,1,0,0.6107247896373973,0.09911119120984847,0.10765708222835493,0.0971324554521679
2010,first,stuttgart-barcelona,0,34,,1,0,0.6101704439747684,0.09925135249786284,0.1079706481565465,0.09730435143901081
2010,first,stuttgart-barcelona,0,35,,1,0,0.6096346589847301,0.09939185502164902,0.10829187026263425,0.09748018558561593
2010,first,stuttgart-barcelona,0,36,,1,0,0.6091113904674399,0.09952920150512704,0.1086179802197704,0.09765739595047684
