season,round,tie,made_minute,away,t1goal,t2goal,t1awaygoal,t2awaygoal,t1goals,t2goals,t1goaldiff,t1awaygoals,t2awaygoals,t1awaygoaldiff,t1home,t1awaymindiff,t1,t2,winner,t1win
2010,first,milan-united,42.0,,False,False,False,False,1,1,0,0,1,-1,1,41,milan,united,united,0
2010,first,milan-united,43.0,,False,False,False,False,1,1,0,0,1,-1,1,42,milan,united,united,0
2010,first,milan-united,44.0,,False,False,False,False,1,1,0,0,1,-1,1,43,milan,united,united,0
2010,first,milan-united,45.0,,False,False,False,False,1,1,0,0,1,-1,1,44,milan,united,united,0
2010,first,milan-united,46.0,,False,False,False,False,1,1,0,0,1,-1,1,45,milan,united,united,0
2010,first,milan-united,47.0,,False,False,False,False,1,1,0,0,1,-1,1,46,milan,united,united,0
2010,first,milan-united,48.0,,False,False,False,False,1,1,0,0,1,-1,1,47,milan,united,united,0
2010,first,milan-united,49.0,,False,False,False,False,1,1,0,0,1,-1,1,48,milan,united,united,0
2010,first,milan-united,50.0,,False,False,False,False,1,1,0,0,1,-1,1,49,milan,united,united,0
2010,first,milan-united,51.0,,False,False,False,False,1,1,0,0,1,-1,1,50,milan,united,united,0
2010,first,milan-united,52.0,,False,False,False,False,1,1,0,0,1,-1,1,51,milan,united,united,0
2010,first,milan-united,53.0,,False,False,False,False,1,1,0,0,1,-1,1,52,milan,united,united,0
2010,first,milan-united,54.0,,False,False,False,False,1,1,0,0,1,-1,1,53,milan,united,united,0
2010,first,milan-united,55.0,,False,False,False,False,1,1,0,0,1,-1,1,54,milan,united,united,0
2010,first,milan-united,56.0,,False,False,False,False,1,1,0,0,1,-1,1,55,milan,united,united,0
2010,first,milan-united,57.0,,False,False,False,False,1,1,0,0,1,-1,1,56,milan,united,united,0
2010,first,milan-united,58.0,,False,False,False,False,1,1,0,0,1,-1,1,57,milan,united,united,0
2010,first,milan-united,59.0,,False,False,False,False,1,1,0,0,1,-1,1,58,milan,united,united,0
2010,first,milan-united,60.0,,False,False,False,False,1,1,0,0,1,-1,1,59,milan,united,united,0
2010,first,milan-united,61.0,,False,False,False,False,1,1,0,0,1,-1,1,60,milan,united,united,0
2010,first,milan-united,62.0,,False,False,False,False,1,1,0,0,1,-1,1,61,milan,united,united,0
2010,first,milan-united,63.0,,False,False,False,False,1,1,0,0,1,-1,1,62,milan,united,united,0
2010,first,milan-united,64.0,,False,False,False,False,1,1,0,0,1,-1,1,63,milan,united,united,0
2010,first,milan-united,65.0,,False,False,False,False,1,1,0,0,1,-1,1,64,milan,united,united,0
2010,first,milan-united,66.0,,False,False,False,False,1,1,0,0,1,-1,1,65,milan,united,united,0
2010,first,milan-united,67.0,a,False,True,False,True,1,2,-1,0,2,-2,1,66,milan,united,united,0
2010,first,milan-united,68.0,,False,False,False,False,1,2,-1,0,2,-2,1,67,milan,united,united,0
2010,first,milan-united,69.0,,False,False,False,False,1,2,-1,0,2,-2,1,68,milan,united,united,0
2010,first,milan-united,70.0,,False,False,False,False,1,2,-1,0,2,-2,1,69,milan,united,united,0
2010,first,milan-united,71.0,,False,False,False,False,1,2,-1,0,2,-2,1,70,milan,united,united,0
2010,first,milan-united,72.0,,False,False,False,False,1,2,-1,0,2,-2,1,71,milan,united,united,0
2010,first,milan-united,73.0,,False,False,False,False,1,2,-1,0,2,-2,1,72,milan,united,united,0
2010,first,milan-united,74.0,,False,False,False,False,1,2,-1,0,2,-2,1,73,milan,united,united,0
2010,first,milan-united,75.0,a,False,True,False,True,1,3,-2,0,3,-3,1,74,milan,united,united,0
2010,first,milan-united,76.0,,False,False,False,False,1,3,-2,0,3,-3,1,75,milan,united,united,0
2010,first,milan-united,77.0,,False,False,False,False,1,3,-2,0,3,-3,1,76,milan,united,united,0
2010,first,milan-united,78.0,,False,False,False,False,1,3,-2,0,3,-3,1,77,milan,united,united,0
2010,first,milan-united,79.0,,False,False,False,False,1,3,-2,0,3,-3,1,78,milan,united,united,0
2010,first,milan-united,80.0,,False,False,False,False,1,3,-2,0,3,-3,1,79,milan,united,united,0
2010,first,milan-united,81.0,,False,False,False,False,1,3,-2,0,3,-3,1,80,milan,united,united,0
2010,first,milan-united,82.0,,False,False,False,False,1,3,-2,0,3,-3,1,81,milan,united,united,0
2010,first,milan-united,83.0,,False,False,False,False,1,3,-2,0,3,-3,1,82,milan,united,united,0
2010,first,milan-united,84.0,,False,False,False,False,1,3,-2,0,3,-3,1,83,milan,united,united,0
2010,first,milan-united,85.0,,False,False,False,False,1,3,-2,0,3,-3,1,84,milan,united,united,0
2010,first,milan-united,86.0,h,True,False,False,False,2,3,-1,0,3,-3,1,85,milan,united,united,0
2010,first,milan-united,87.0,,False,False,False,False,2,3,-1,0,3,-3,1,86,milan,united,united,0
2010,first,milan-united,88.0,,False,False,False,False,2,3,-1,0,3,-3,1,87,milan,united,united,0
2010,first,milan-united,89.0,,False,False,False,False,2,3,-1,0,3,-3,1,88,milan,united,united,0
2010,first,milan-united,90.0,,False,False,False,False,2,3,-1,0,3,-3,1,89,milan,united,united,0
2010,first,milan-united,91.0,,False,False,False,False,2,3,-1,0,3,-3,1,90,milan,united,united,0
2010,first,milan-united,92.0,,False,False,False,False,2,3,-1,0,3,-3,1,91,milan,united,united,0
2010,first,milan-united,93.0,,False,False,False,False,2,3,-1,0,3,-3,0,91,milan,united,united,0
2010,first,milan-united,94.0,,False,False,False,False,2,3,-1,0,3,-3,0,90,milan,united,united,0
2010,first,milan-united,95.0,,False,False,False,False,2,3,-1,0,3,-3,0,89,milan,united,united,0
2010,first,milan-united,96.0,,False,False,False,False,2,3,-1,0,3,-3,0,88,milan,united,united,0
2010,first,milan-united,97.0,,False,False,False,False,2,3,-1,0,3,-3,0,87,milan,united,united,0
2010,first,milan-united,98.0,,False,False,False,False,2,3,-1,0,3,-3,0,86,milan,united,united,0
2010,first,milan-united,99.0,,False,False,False,False,2,3,-1,0,3,-3,0,85,milan,united,united,0
2010,first,milan-united,100.0,,False,False,False,False,2,3,-1,0,3,-3,0,84,milan,united,united,0
2010,first,milan-united,101.0,,False,False,False,False,2,3,-1,0,3,-3,0,83,milan,united,united,0
2010,first,milan-united,102.0,,False,False,False,False,2,3,-1,0,3,-3,0,82,milan,united,united,0
2010,first,milan-united,103.0,,False,False,False,False,2,3,-1,0,3,-3,0,81,milan,united,united,0
2010,first,milan-united,104.0,,False,False,False,False,2,3,-1,0,3,-3,0,80,milan,united,united,0
2010,first,milan-united,105.0,h,False,True,False,False,2,4,-2,0,3,-3,0,79,milan,united,united,0
2010,first,milan-united,106.0,,False,False,False,False,2,4,-2,0,3,-3,0,78,milan,united,united,0
2010,first,milan-united,107.0,,False,False,False,False,2,4,-2,0,3,-3,0,77,milan,united,united,0
2010,first,milan-united,108.0,,False,False,False,False,2,4,-2,0,3,-3,0,76,milan,united,united,0
2010,first,milan-united,109.0,,False,False,False,False,2,4,-2,0,3,-3,0,75,milan,united,united,0
2010,first,milan-united,110.0,,False,False,False,False,2,4,-2,0,3,-3,0,74,milan,united,united,0
2010,first,milan-united,111.0,,False,False,False,False,2,4,-2,0,3,-3,0,73,milan,united,united,0
2010,first,milan-united,112.0,,False,False,False,False,2,4,-2,0,3,-3,0,72,milan,united,united,0
2010,first,milan-united,113.0,,False,False,False,False,2,4,-2,0,3,-3,0,71,milan,united,united,0
2010,first,milan-united,114.0,,False,False,False,False,2,4,-2,0,3,-3,0,70,milan,united,united,0
2010,first,milan-united,115.0,,False,False,False,False,2,4,-2,0,3,-3,0,69,milan,united,united,0
2010,first,milan-united,116.0,,False,False,False,False,2,4,-2,0,3,-3,0,68,milan,united,united,0
2010,first,milan-united,117.0,,False,False,False,False,2,4,-2,0,3,-3,0,67,milan,united,united,0
2010,first,milan-united,118.0,,False,False,False,False,2,4,-2,0,3,-3,0,66,milan,united,united,0
2010,first,milan-united,119.0,,False,False,False,False,2,4,-2,0,3,-3,0,65,milan,united,united,0
2010,first,milan-united,120.0,,False,False,False,False,2,4,-2,0,3,-3,0,64,milan,united,united,0
2010,first,milan-united,121.0,,False,False,False,False,2,4,-2,0,3,-3,0,63,milan,united,united,0
2010,first,milan-united,122.0,,False,False,False,False,2,4,-2,0,3,-3,0,62,milan,united,united,0
2010,first,milan-united,123.0,,False,False,False,False,2,4,-2,0,3,-3,0,61,milan,united,united,0
2010,first,milan-united,124.0,,False,False,False,False,2,4,-2,0,3,-3,0,60,milan,united,united,0
2010,first,milan-united,125.0,,False,False,False,False,2,4,-2,0,3,-3,0,59,milan,united,united,0
2010,first,milan-united,126.0,,False,False,False,False,2,4,-2,0,3,-3,0,58,milan,united,united,0
2010,first,milan-united,127.0,,False,False,False,False,2,4,-2,0,3,-3,0,57,milan,united,united,0
2010,first,milan-united,128.0,,False,False,False,False,2,4,-2,0,3,-3,0,56,milan,united,united,0
2010,first,milan-united,129.0,,False,False,False,False,2,4,-2,0,3,-3,0,55,milan,united,united,0
2010,first,milan-united,130.0,,False,False,False,False,2,4,-2,0,3,-3,0,54,milan,united,united,0
2010,first,milan-united,131.0,,False,False,False,False,2,4,-2,0,3,-3,0,53,milan,united,united,0
2010,first,milan-united,132.0,,False,False,False,False,2,4,-2,0,3,-3,0,52,milan,united,united,0
2010,first,milan-united,133.0,,False,False,False,False,2,4,-2,0,3,-3,0,51,milan,united,united,0
2010,first,milan-united,134.0,,False,False,False,False,2,4,-2,0,3,-3,0,50,milan,united,united,0
2010,first,milan-united,135.0,,False,False,False,False,2,4,-2,0,3,-3,0,49,milan,united,united,0
2010,first,milan-united,136.0,,False,False,False,False,2,4,-2,0,3,-3,0,48,milan,united,united,0
2010,first,milan-united,137.0,,False,False,False,False,2,4,-2,0,3,-3,0,47,milan,united,united,0
2010,first,milan-united,138.0,,False,False,False,False,2,4,-2,0,3,-3,0,46,milan,united,united,0
2010,first,milan-united,139.0,h,False,True,False,False,2,5,-3,0,3,-3,0,45,milan,united,united,0
2010,first,milan-united,140.0,,False,False,False,False,2,5,-3,0,3,-3,0,44,milan,united,united,0
2010,first,milan-united,141.0,,False,False,False,False,2,5,-3,0,3,-3,0,43,milan,united,united,0
2010,first,milan-united,142.0,,False,False,False,False,2,5,-3,0,3,-3,0,42,milan,united,united,0
2010,first,milan-united,143.0,,False,False,False,False,2,5,-3,0,3,-3,0,41,milan,united,united,0
2010,first,milan-united,144.0,,False,False,False,False,2,5,-3,0,3,-3,0,40,milan,united,united,0
2010,first,milan-united,145.0,,False,False,False,False,2,5,-3,0,3,-3,0,39,milan,united,united,0
2010,first,milan-united,146.0,,False,False,False,False,2,5,-3,0,3,-3,0,38,milan,united,united,0
2010,first,milan-united,147.0,,False,False,False,False,2,5,-3,0,3,-3,0,37,milan,united,united,0
2010,first,milan-united,148.0,,False,False,False,False,2,5,-3,0,3,-3,0,36,milan,united,united,0
2010,first,milan-united,149.0,,False,False,False,False,2,5,-3,0,3,-3,0,35,milan,united,united,0
2010,first,milan-united,150.0,,False,False,False,False,2,5,-3,0,3,-3,0,34,milan,united,united,0
2010,first,milan-united,151.0,,False,False,False,False,2,5,-3,0,3,-3,0,33,milan,united,united,0
2010,first,milan-united,152.0,h,False,True,False,False,2,6,-4,0,3,-3,0,32,milan,united,united,0
2010,first,milan-united,153.0,,False,False,False,False,2,6,-4,0,3,-3,0,31,milan,united,united,0
2010,first,milan-united,154.0,,False,False,False,False,2,6,-4,0,3,-3,0,30,milan,united,united,0
2010,first,milan-united,155.0,,False,False,False,False,2,6,-4,0,3,-3,0,29,milan,united,united,0
2010,first,milan-united,156.0,,False,False,False,False,2,6,-4,0,3,-3,0,28,milan,united,united,0
2010,first,milan-united,157.0,,False,False,False,False,2,6,-4,0,3,-3,0,27,milan,united,united,0
2010,first,milan-united,158.0,,False,False,False,False,2,6,-4,0,3,-3,0,26,milan,united,united,0
2010,first,milan-united,159.0,,False,False,False,False,2,6,-4,0,3,-3,0,25,milan,united,united,0
2010,first,milan-united,160.0,,False,False,False,False,2,6,-4,0,3,-3,0,24,milan,united,united,0
2010,first,milan-united,161.0,,False,False,False,False,2,6,-4,0,3,-3,0,23,milan,united,united,0
2010,first,milan-united,162.0,,False,False,False,False,2,6,-4,0,3,-3,0,22,milan,united,united,0
2010,first,milan-united,163.0,,False,False,False,False,2,6,-4,0,3,-3,0,21,milan,united,united,0
2010,first,milan-united,164.0,,False,False,False,False,2,6,-4,0,3,-3,0,20,milan,united,united,0
2010,first,milan-united,165.0,,False,False,False,False,2,6,-4,0,3,-3,0,19,milan,united,united,0
2010,first,milan-united,166.0,,False,False,False,False,2,6,-4,0,3,-3,0,18,milan,united,united,0
2010,first,milan-united,167.0,,False,False,False,False,2,6,-4,0,3,-3,0,17,milan,united,united,0
2010,first,milan-united,168.0,,False,False,False,False,2,6,-4,0,3,-3,0,16,milan,united,united,0
2010,first,milan-united,169.0,,False,False,False,False,2,6,-4,0,3,-3,0,15,milan,united,united,0
2010,first,milan-united,170.0,,False,False,False,False,2,6,-4,0,3,-3,0,14,milan,united,united,0
2010,first,milan-united,171.0,,False,False,False,False,2,6,-4,0,3,-3,0,13,milan,united,united,0
2010,first,milan-united,172.0,,False,False,False,False,2,6,-4,0,3,-3,0,12,milan,united,united,0
2010,first,milan-united,173.0,,False,False,False,False,2,6,-4,0,3,-3,0,11,milan,united,united,0
2010,first,milan-united,174.0,,False,False,False,False,2,6,-4,0,3,-3,0,10,milan,united,united,0
2010,first,milan-united,175.0,,False,False,False,False,2,6,-4,0,3,-3,0,9,milan,united,united,0
2010,first,milan-united,176.0,,False,False,False,False,2,6,-4,0,3,-3,0,8,milan,united,united,0
2010,first,milan-united,177.0,,False,False,False,False,2,6,-4,0,3,-3,0,7,milan,united,united,0
2010,first,milan-united,178.0,,False,False,False,False,2,6,-4,0,3,-3,0,6,milan,united,united,0
2010,first,milan-united,179.0,,False,False,False,False,2,6,-4,0,3,-3,0,5,milan,united,united,0
2010,first,milan-united,180.0,,False,False,False,False,2,6,-4,0,3,-3,0,4,milan,united,united,0
2010,first,milan-united,181.0,h,False,True,False,False,2,7,-5,0,3,-3,0,3,milan,united,united,0
2010,first,milan-united,182.0,,False,False,False,False,2,7,-5,0,3,-3,0,2,milan,united,united,0
2010,first,milan-united,183.0,,False,False,False,False,2,7,-5,0,3,-3,0,1,milan,united,united,0
2010,first,milan-united,184.0,,False,False,False,False,2,7,-5,0,3,-3,0,0,milan,united,united,0
2010,first,olympiacos-bordeaux,1.0,,False,False,False,False,0,0,0,0,0,0,1,0,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,2.0,,False,False,False,False,0,0,0,0,0,0,1,1,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,3.0,,False,False,False,False,0,0,0,0,0,0,1,2,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,4.0,,False,False,False,False,0,0,0,0,0,0,1,3,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,5.0,,False,False,False,False,0,0,0,0,0,0,1,4,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,6.0,,False,False,False,False,0,0,0,0,0,0,1,5,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,7.0,,False,False,False,False,0,0,0,0,0,0,1,6,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,8.0,,False,False,False,False,0,0,0,0,0,0,1,7,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,9.0,,False,False,False,False,0,0,0,0,0,0,1,8,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,10.0,,False,False,False,False,0,0,0,0,0,0,1,9,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,11.0,,False,False,False,False,0,0,0,0,0,0,1,10,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,12.0,,False,False,False,False,0,0,0,0,0,0,1,11,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,13.0,,False,False,False,False,0,0,0,0,0,0,1,12,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,14.0,,False,False,False,False,0,0,0,0,0,0,1,13,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,15.0,,False,False,False,False,0,0,0,0,0,0,1,14,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,16.0,,False,False,False,False,0,0,0,0,0,0,1,15,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,17.0,,False,False,False,False,0,0,0,0,0,0,1,16,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,18.0,,False,False,False,False,0,0,0,0,0,0,1,17,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,19.0,,False,False,False,False,0,0,0,0,0,0,1,18,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,20.0,,False,False,False,False,0,0,0,0,0,0,1,19,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,21.0,,False,False,False,False,0,0,0,0,0,0,1,20,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,22.0,,False,False,False,False,0,0,0,0,0,0,1,21,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,23.0,,False,False,False,False,0,0,0,0,0,0,1,22,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,24.0,,False,False,False,False,0,0,0,0,0,0,1,23,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,25.0,,False,False,False,False,0,0,0,0,0,0,1,24,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,26.0,,False,False,False,False,0,0,0,0,0,0,1,25,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,27.0,,False,False,False,False,0,0,0,0,0,0,1,26,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,28.0,,False,False,False,False,0,0,0,0,0,0,1,27,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,29.0,,False,False,False,False,0,0,0,0,0,0,1,28,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,30.0,,False,False,False,False,0,0,0,0,0,0,1,29,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,31.0,,False,False,False,False,0,0,0,0,0,0,1,30,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,32.0,,False,False,False,False,0,0,0,0,0,0,1,31,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,33.0,,False,False,False,False,0,0,0,0,0,0,1,32,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,34.0,,False,False,False,False,0,0,0,0,0,0,1,33,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,35.0,,False,False,False,False,0,0,0,0,0,0,1,34,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,36.0,,False,False,False,False,0,0,0,0,0,0,1,35,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,37.0,,False,False,False,False,0,0,0,0,0,0,1,36,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,38.0,,False,False,False,False,0,0,0,0,0,0,1,37,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,39.0,,False,False,False,False,0,0,0,0,0,0,1,38,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,40.0,,False,False,False,False,0,0,0,0,0,0,1,39,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,41.0,,False,False,False,False,0,0,0,0,0,0,1,40,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,42.0,,False,False,False,False,0,0,0,0,0,0,1,41,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,43.0,,False,False,False,False,0,0,0,0,0,0,1,42,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,44.0,,False,False,False,False,0,0,0,0,0,0,1,43,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,45.0,,False,False,False,False,0,0,0,0,0,0,1,44,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,46.0,a,False,True,False,True,0,1,-1,0,1,-1,1,45,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,47.0,,False,False,False,False,0,1,-1,0,1,-1,1,46,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,48.0,,False,False,False,False,0,1,-1,0,1,-1,1,47,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,49.0,,False,False,False,False,0,1,-1,0,1,-1,1,48,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,50.0,,False,False,False,False,0,1,-1,0,1,-1,1,49,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,51.0,,False,False,False,False,0,1,-1,0,1,-1,1,50,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,52.0,,False,False,False,False,0,1,-1,0,1,-1,1,51,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,53.0,,False,False,False,False,0,1,-1,0,1,-1,1,52,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,54.0,,False,False,False,False,0,1,-1,0,1,-1,1,53,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,55.0,,False,False,False,False,0,1,-1,0,1,-1,1,54,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,56.0,,False,False,False,False,0,1,-1,0,1,-1,1,55,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,57.0,,False,False,False,False,0,1,-1,0,1,-1,1,56,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,58.0,,False,False,False,False,0,1,-1,0,1,-1,1,57,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,59.0,,False,False,False,False,0,1,-1,0,1,-1,1,58,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,60.0,,False,False,False,False,0,1,-1,0,1,-1,1,59,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,61.0,,False,False,False,False,0,1,-1,0,1,-1,1,60,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,62.0,,False,False,False,False,0,1,-1,0,1,-1,1,61,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,63.0,,False,False,False,False,0,1,-1,0,1,-1,1,62,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,64.0,,False,False,False,False,0,1,-1,0,1,-1,1,63,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,65.0,,False,False,False,False,0,1,-1,0,1,-1,1,64,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,66.0,,False,False,False,False,0,1,-1,0,1,-1,1,65,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,67.0,,False,False,False,False,0,1,-1,0,1,-1,1,66,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,68.0,,False,False,False,False,0,1,-1,0,1,-1,1,67,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,69.0,,False,False,False,False,0,1,-1,0,1,-1,1,68,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,70.0,,False,False,False,False,0,1,-1,0,1,-1,1,69,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,71.0,,False,False,False,False,0,1,-1,0,1,-1,1,70,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,72.0,,False,False,False,False,0,1,-1,0,1,-1,1,71,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,73.0,,False,False,False,False,0,1,-1,0,1,-1,1,72,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,74.0,,False,False,False,False,0,1,-1,0,1,-1,1,73,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,75.0,,False,False,False,False,0,1,-1,0,1,-1,1,74,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,76.0,,False,False,False,False,0,1,-1,0,1,-1,1,75,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,77.0,,False,False,False,False,0,1,-1,0,1,-1,1,76,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,78.0,,False,False,False,False,0,1,-1,0,1,-1,1,77,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,79.0,,False,False,False,False,0,1,-1,0,1,-1,1,78,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,80.0,,False,False,False,False,0,1,-1,0,1,-1,1,79,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,81.0,,False,False,False,False,0,1,-1,0,1,-1,1,80,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,82.0,,False,False,False,False,0,1,-1,0,1,-1,1,81,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,83.0,,False,False,False,False,0,1,-1,0,1,-1,1,82,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,84.0,,False,False,False,False,0,1,-1,0,1,-1,1,83,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,85.0,,False,False,False,False,0,1,-1,0,1,-1,1,84,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,86.0,,False,False,False,False,0,1,-1,0,1,-1,1,85,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,87.0,,False,False,False,False,0,1,-1,0,1,-1,1,86,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,88.0,,False,False,False,False,0,1,-1,0,1,-1,1,87,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,89.0,,False,False,False,False,0,1,-1,0,1,-1,1,88,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,90.0,,False,False,False,False,0,1,-1,0,1,-1,1,89,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,91.0,,False,False,False,False,0,1,-1,0,1,-1,1,90,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,92.0,,False,False,False,False,0,1,-1,0,1,-1,1,91,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,93.0,,False,False,False,False,0,1,-1,0,1,-1,0,91,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,94.0,,False,False,False,False,0,1,-1,0,1,-1,0,90,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,95.0,,False,False,False,False,0,1,-1,0,1,-1,0,89,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,96.0,,False,False,False,False,0,1,-1,0,1,-1,0,88,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,97.0,h,False,True,False,False,0,2,-2,0,1,-1,0,87,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,98.0,,False,False,False,False,0,2,-2,0,1,-1,0,86,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,99.0,,False,False,False,False,0,2,-2,0,1,-1,0,85,olympiacos,bordeaux,bordeaux,0
2010,first,olympiacos-bordeaux,100.0,,False,False,False,False,0,2,-2,0,1,-1,0,84,olympiacos,bordeaux,bordeaux,0
